Address 79 7A 7B 7C 7D 7E 7F 80 81 82 8D 8E 8F 90 88 89 97 8B 8C 96 86 87 Time
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 30.00 31.50 2880.00 222.00 0.10 3.50 12.00 0.01 0.09 3.600 0.200 20170929095511
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.50 2880.00 222.00 0.10 3.50 12.00 0.03 0.09 3.700 0.100 20170929095512
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.50 2880.00 222.25 0.10 3.50 12.00 0.03 0.09 3.600 0.100 20170929095513
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.50 2880.00 222.25 0.10 3.50 12.00 0.03 0.38 3.600 0.300 20170929095515
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.50 2880.00 222.25 0.10 3.50 12.00 0.01 0.38 3.600 0.000 20170929095516
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.50 2880.00 222.25 0.10 3.50 12.00 0.03 0.09 3.700 0.100 20170929095517
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.50 2880.00 222.50 0.10 3.50 12.00 0.01 0.38 3.600 0.300 20170929095518
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 30.00 31.50 2880.00 222.00 0.10 3.50 12.00 0.01 0.09 3.700 0.300 20170929095519
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.50 2880.00 222.00 0.10 3.50 12.00 0.03 0.38 3.700 0.200 20170929095521
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.50 2880.00 222.00 0.10 3.50 12.00 0.03 0.09 3.600 0.300 20170929095522
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.50 2880.00 222.00 0.10 3.50 12.00 0.03 0.09 3.600 0.300 20170929095523
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.50 2896.00 222.00 0.10 3.50 12.00 0.03 0.38 3.600 0.200 20170929095524
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.50 2896.00 222.00 0.10 3.50 12.00 0.03 0.38 3.600 0.200 20170929095525
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.50 2896.00 222.50 0.10 3.50 12.00 0.03 0.38 3.600 0.300 20170929095527
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.50 2896.00 222.25 0.10 3.50 12.00 0.03 0.38 3.700 0.100 20170929095528
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.50 2896.00 222.00 0.10 3.50 12.00 0.03 0.38 3.600 0.300 20170929095529
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 30.00 31.50 2880.00 221.75 0.10 3.50 12.00 0.03 0.38 3.700 0.400 20170929095530
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.50 2880.00 221.75 0.10 3.50 12.00 0.03 0.09 3.700 0.300 20170929095531
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.50 2880.00 222.00 0.10 3.50 12.00 0.03 0.09 3.600 0.200 20170929095533
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.50 2880.00 222.00 0.10 3.50 12.00 0.03 0.09 3.600 0.300 20170929095534
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.50 2880.00 222.50 0.10 3.50 12.00 0.03 0.38 3.700 0.000 20170929095535
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 30.00 31.50 2896.00 222.00 0.10 3.50 12.00 0.03 0.38 3.600 0.200 20170929095536
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 30.00 31.50 2896.00 221.50 0.10 3.50 12.00 0.01 0.38 3.700 0.100 20170929095537
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 30.00 31.50 2896.00 221.75 0.10 3.50 12.00 0.01 0.38 3.600 0.200 20170929095539
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.50 2896.00 221.75 0.10 3.50 12.00 0.01 0.38 3.700 0.000 20170929095540
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.50 2880.00 222.00 0.10 3.50 12.00 0.01 0.38 3.700 0.200 20170929095541
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.50 2880.00 222.25 0.10 3.50 12.00 0.03 0.38 3.600 0.200 20170929095542
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 30.00 31.50 2880.00 221.75 0.10 3.50 12.00 0.03 0.38 3.700 0.300 20170929095543
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 30.00 31.50 2880.00 221.75 0.10 3.50 12.00 0.03 0.09 3.600 0.100 20170929095544
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.50 2880.00 221.75 0.10 3.50 12.00 0.03 0.38 3.700 0.100 20170929095546
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.50 2880.00 222.25 0.10 3.50 12.00 0.01 0.38 3.600 0.400 20170929095547
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.50 2864.00 222.00 0.10 3.50 12.00 0.03 0.09 3.700 0.300 20170929095548
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.50 2864.00 221.75 0.10 3.50 12.00 0.01 0.09 3.600 0.300 20170929095549
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 30.00 31.50 2864.00 222.25 0.10 3.50 12.00 0.03 0.38 3.700 0.100 20170929095550
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.50 2880.00 222.25 0.10 3.50 12.00 0.01 0.38 3.700 0.200 20170929095552
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.50 2880.00 222.00 0.10 3.50 12.00 0.01 0.09 3.600 0.000 20170929095553
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.50 2880.00 221.25 0.10 3.50 12.00 0.01 0.38 3.600 0.100 20170929095554
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.50 2880.00 221.25 0.10 3.50 12.00 0.03 0.38 3.600 0.200 20170929095555
