Address 79 7A 7B 7C 7D 7E 7F 80 81 82 90 8D 8E 8F Time
D0 0000 00 00 00 00 00 FF 00 00 FF 0019 001B 001D 134F 20170506140047
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 134F 20170506140047
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 134F 20170506140047
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 134F 20170506140047
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 134F 20170506140047
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 134F 20170506140047
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 134F 20170506140048
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 134F 20170506140048
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 134F 20170506140048
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 134F 20170506140048
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 134F 20170506140048
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 134F 20170506140048
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 134F 20170506140048
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 134F 20170506140048
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 134F 20170506140049
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 134F 20170506140049
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 134C 20170506140049
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140049
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 134C 20170506140049
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140049
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 134F 20170506140049
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 134F 20170506140049
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 134F 20170506140049
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 134F 20170506140050
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 134D 20170506140050
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140050
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 134F 20170506140050
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 134F 20170506140050
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140050
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140050
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1349 20170506140050
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 134F 20170506140051
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140051
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 134F 20170506140051
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140051
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140051
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140051
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140051
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140051
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 134F 20170506140051
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1349 20170506140052
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140052
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140052
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 134A 20170506140052
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001A 001D 134F 20170506140052
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001A 001D 1348 20170506140052
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 134D 20170506140052
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140052
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140053
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140053
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140053
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140053
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140053
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140053
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140053
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140053
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140054
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140054
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140054
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140054
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140054
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140054
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B FFFF 1348 20170506140054
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B FFFF 1348 20170506140054
D0 284A 00 00 38 00 80 FF 00 00 FF 0019 001B FFFF 1348 20170506140054
D0 284A 00 00 38 00 80 FF 00 00 FF 0019 001B FFFF 1348 20170506140055
D0 284A 00 00 38 00 80 FF 00 00 FF 0019 001B FFFF 133A 20170506140055
D0 284A 00 00 38 00 80 FF 00 00 FF 0019 001B FFFF 1333 20170506140055
D0 284A 00 00 38 00 80 FF 00 00 FF 0019 001B FFFF 1324 20170506140055
D0 284A 00 00 38 00 80 FF 00 00 FF 0019 001B FFFF 131B 20170506140055
D0 284A 00 00 38 00 80 FF 00 00 FF 0019 001B FFFF 130C 20170506140055
D0 284A 00 00 38 00 80 FF 00 00 FF 0019 001B FFFF 12F5 20170506140055
D0 284A 00 00 38 00 80 FF 00 00 FF 0019 001B FFFF 12EE 20170506140055
D0 284A 00 00 38 00 80 FF 00 00 FF 0019 001B FFFF 12E6 20170506140056
D0 284A 00 00 38 00 80 FF 00 00 FF 0019 001B FFFF 12D2 20170506140056
D0 284A 00 00 38 00 80 FF 00 00 FF 0019 001B FFFF 12B9 20170506140056
D0 284A 00 00 38 00 80 FF 00 00 FF 0019 001B FFFF 12B2 20170506140056
D0 284A 00 00 38 00 80 FF 00 00 FF 0019 001B FFFF 129B 20170506140056
D0 284A 00 00 38 00 80 FF 00 00 FF 0019 001B FFFF 1297 20170506140056
D0 284A 00 00 38 00 80 FF 00 00 FF 0019 001B FFFF 127D 20170506140056
D0 284A 00 00 38 00 80 FF 00 00 FF 0019 001B FFFF 1263 20170506140056
D0 284A 00 00 38 00 80 FF 00 00 FF 0019 001B FFFF 125F 20170506140056
D0 284A 00 00 38 00 80 FF 00 00 FF 0019 001B FFFF 1241 20170506140057
D0 284A 00 00 38 00 80 FF 00 00 FF 0019 001B FFFF 123A 20170506140057
