Address 79 7A 7B 7C 7D 7E 7F 80 81 82 8D 8E 8F 90 88 89 97 8B 8C 96 86 87 Time
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2912 221.25 0.10 3.50 12.00 0.03 0.38 4.000 0.000 20170929090122
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2912 221.50 0.10 3.50 12.00 0.03 0.09 3.000 1.000 20170929090122
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2912 221.25 0.10 3.50 12.00 0.01 0.38 3.000 1.000 20170929090122
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2912 221.00 0.10 3.50 12.00 0.03 0.38 3.000 1.000 20170929090123
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2912 221.50 0.10 3.50 12.00 0.01 0.38 3.000 0.000 20170929090123
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2912 221.25 0.10 3.50 12.00 0.03 0.38 4.000 0.000 20170929090123
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2912 221.25 0.10 3.50 12.00 0.01 0.38 3.000 0.000 20170929090124
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 30.00 31.00 2912 221.00 0.10 3.50 12.00 0.03 0.38 4.000 1.000 20170929090124
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2912 221.25 0.10 3.50 12.00 0.01 0.09 4.000 1.000 20170929090124
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2912 221.00 0.10 3.50 12.00 0.03 0.38 4.000 1.000 20170929090125
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2912 220.75 0.10 3.50 12.00 0.03 0.38 4.000 1.000 20170929090125
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 30.00 31.00 2912 221.25 0.10 3.50 12.00 0.01 0.38 3.000 0.000 20170929090125
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2912 221.00 0.10 3.50 12.00 0.03 0.38 4.000 1.000 20170929090126
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2912 220.75 0.10 3.50 12.00 0.01 0.38 4.000 0.000 20170929090126
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2912 221.00 0.10 3.50 12.00 0.01 0.38 3.000 0.000 20170929090126
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2912 221.25 0.10 3.50 12.00 0.03 0.38 4.000 0.000 20170929090126
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2912 221.00 0.10 3.50 0.00 0.00 0.00 3.000 0.000 20170929090140
B0 0841 00 00 00 00 00 FF FF 00 FF 28.50 29.50 31.00 4000 221.25 0.10 3.25 12.00 0.03 0.38 23.000 0.000 20170929090141
B0 0843 00 00 00 00 80 FF FF 00 FF 28.50 29.50 31.00 4000 221.25 0.10 3.75 12.00 0.03 0.38 0.000 1.000 20170929090141
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.50 31.00 3968 221.75 0.10 3.25 12.00 0.03 0.38 0.000 0.000 20170929090141
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 3872 221.50 0.10 2.75 12.00 0.01 0.38 0.000 0.000 20170929090142
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.50 31.00 3744 221.00 0.10 2.50 12.00 0.03 0.38 0.000 0.000 20170929090142
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.50 31.00 3632 221.75 0.09 2.00 12.00 0.03 0.38 0.000 0.000 20170929090142
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.50 31.00 3488 221.50 0.09 1.75 12.00 0.03 0.38 1.000 0.000 20170929090142
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.50 31.00 3376 221.25 0.10 1.75 12.00 0.03 0.09 4.000 0.000 20170929090143
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.50 31.00 3280 221.50 0.10 1.75 12.00 0.01 0.09 4.000 0.000 20170929090143
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.50 31.00 3200 221.25 0.10 1.25 12.00 0.03 0.38 4.000 0.000 20170929090143
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.50 31.00 3136 221.00 0.10 1.75 12.00 0.03 0.38 3.000 0.000 20170929090144
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.50 31.00 3088 221.50 0.10 2.00 12.00 0.03 0.38 4.000 0.000 20170929090144
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.50 31.00 3056 221.25 0.10 2.50 12.00 0.03 0.38 4.000 0.000 20170929090144
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.50 31.00 3024 221.25 0.10 3.00 12.00 0.03 0.38 3.000 0.000 20170929090145
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.50 31.00 3008 221.25 0.10 3.50 12.00 0.01 0.09 4.000 0.000 20170929090145
