Address 79 7A 7B 7C 7D 7E 7F 80 81 82 8D 8E 8F 90 88 89 Time
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 227.25 0.10 20170922171040
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 227.25 0.10 20170922171040
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 227.50 0.10 20170922171040
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C0 227.50 0.10 20170922171041
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C0 227.00 0.10 20170922171041
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 227.00 0.10 20170922171041
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 227.25 0.10 20170922171041
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C0 227.25 0.10 20170922171041
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 227.25 0.10 20170922171041
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 227.00 0.10 20170922171041
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C0 227.25 0.10 20170922171042
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C0 226.75 0.10 20170922171042
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 227.00 0.10 20170922171042
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C0 227.25 0.10 20170922171042
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C0 227.25 0.10 20170922171042
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C0 227.25 0.10 20170922171042
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C0 227.50 0.10 20170922171042
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C0 227.25 0.10 20170922171043
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C0 227.00 0.10 20170922171043
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C0 227.25 0.10 20170922171043
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C0 227.25 0.10 20170922171043
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C0 227.25 0.10 20170922171043
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C0 227.25 0.10 20170922171043
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C0 227.25 0.10 20170922171044
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C0 227.25 0.10 20170922171044
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C0 227.25 0.10 20170922171044
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C0 227.50 0.10 20170922171044
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C0 227.50 0.10 20170922171044
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C0 227.50 0.10 20170922171044
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C0 227.25 0.10 20170922171044
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C0 227.50 0.10 20170922171045
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C0 227.25 0.10 20170922171045
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C0 227.50 0.10 20170922171045
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C0 227.25 0.10 20170922171045
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C0 227.25 0.10 20170922171045
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C0 227.50 0.10 20170922171045
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C0 227.25 0.10 20170922171046
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C0 227.00 0.10 20170922171046
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C0 227.25 0.10 20170922171046
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C0 227.50 0.10 20170922171046
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C0 227.25 0.10 20170922171046
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C0 227.25 0.10 20170922171046
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C0 227.50 0.10 20170922171046
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C0 227.50 0.10 20170922171047
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C0 227.25 0.10 20170922171047
B0 0002 00 00 00 00 80 FF FF 00 FF F83A F83B F83F 20C0 227.25 0.10 20170922171047
B0 0002 00 00 00 00 80 FF FF 00 FF F83A F83B F83F 20C0 227.50 0.10 20170922171047
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 227.25 0.10 20170922171047
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C0 227.50 0.10 20170922171047
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C0 227.50 0.10 20170922171047
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 227.25 0.10 20170922171048
B0 0843 00 00 00 00 80 FF FF 00 FF F83A F83C F83F 20BE 227.25 0.10 20170922171048
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BE 227.50 0.13 20170922171048
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BE 227.50 0.13 20170922171048
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 227.25 0.13 20170922171048
B0 0843 00 00 00 00 80 FF FF 00 FF F83A F83C F83F 20C0 227.75 0.13 20170922171048
B0 0843 00 00 00 00 80 FF FF 00 FF F83A F83B F83F 20C2 227.50 0.13 20170922171049
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C4 227.25 0.13 20170922171049
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C7 227.50 0.13 20170922171049
B0 0843 00 00 00 00 80 FF FF 00 FF F83A F83B F83F 20CA 227.50 0.13 20170922171049
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20CD 227.75 0.10 20170922171049
B0 0843 00 00 00 00 80 FF FF 00 FF F83A F83B F83F 20D1 227.75 0.10 20170922171049
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20D4 227.75 0.10 20170922171049
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20D9 227.75 0.10 20170922171050
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20DD 227.50 0.10 20170922171050
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20E1 227.75 0.10 20170922171050
B0 0843 00 00 00 00 80 FF FF 00 FF F83A F83B F83F 20E5 227.75 0.10 20170922171050
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20EA 227.75 0.10 20170922171050
B0 0843 00 00 00 00 80 FF FF 00 FF F83A F83B F83F 20EE 228.00 0.10 20170922171050
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F1 227.75 0.10 20170922171050
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F5 227.75 0.10 20170922171051
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F7 227.75 0.10 20170922171051
B0 0843 00 00 00 00 80 FF FF 00 FF F83A F83B F83F 20FA 227.75 0.10 20170922171051
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20FC 228.00 0.10 20170922171051
B0 0843 00 00 00 00 80 FF FF 00 FF F83A F83B F83F 20FE 227.75 0.10 20170922171051
B0 0843 00 00 00 00 80 FF FF 00 FF F83A F83B F83F 2100 228.00 0.10 20170922171051
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 2101 227.75 0.10 20170922171052
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 2102 227.75 0.10 20170922171052
B0 0843 00 00 00 00 80 FF FF 00 FF F83A F83B F83F 2103 227.25 0.10 20170922171052
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 2104 227.75 0.10 20170922171052
B0 0843 00 00 00 00 80 FF FF 00 FF F83A F83B F83F 2105 227.75 0.10 20170922171052
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 2105 228.00 0.10 20170922171052
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 2106 228.00 0.10 20170922171052
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 2106 228.00 0.10 20170922171053
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 2107 227.50 0.10 20170922171053
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 2107 227.75 0.10 20170922171053
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 2107 227.75 0.10 20170922171053
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 2107 228.00 0.10 20170922171053
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 2107 227.75 0.10 20170922171053
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 2107 228.00 0.10 20170922171053
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 2107 227.50 0.10 20170922171054
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 2107 227.25 0.10 20170922171054
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 2107 227.50 0.10 20170922171054
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 2107 227.50 0.10 20170922171054
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 2107 227.50 0.10 20170922171054
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 2106 227.75 0.10 20170922171054
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 2106 227.75 0.10 20170922171054
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 2106 227.75 0.10 20170922171055
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 2106 227.50 0.10 20170922171055
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 2105 227.75 0.10 20170922171055
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 2105 227.75 0.10 20170922171055
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 2105 228.25 0.10 20170922171055
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 2104 228.25 0.10 20170922171055
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 2104 228.00 0.10 20170922171055
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 2104 227.50 0.10 20170922171056
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 2103 227.75 0.10 20170922171056
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 2103 227.75 0.10 20170922171056
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 2103 227.75 0.10 20170922171056
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 2102 228.00 0.10 20170922171056
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 2102 228.00 0.10 20170922171056
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 2101 228.00 0.10 20170922171057
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 2101 227.75 0.10 20170922171057
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 2101 227.75 0.10 20170922171057
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 2100 227.75 0.10 20170922171057
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 2100 228.00 0.10 20170922171057
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 2100 227.75 0.10 20170922171057
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20FF 228.00 0.10 20170922171057
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20FF 227.75 0.10 20170922171058
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20FE 227.50 0.10 20170922171058
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20FE 227.75 0.10 20170922171058
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20FE 227.75 0.10 20170922171058
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20FD 228.00 0.10 20170922171058
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20FD 228.00 0.10 20170922171058
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20FC 227.75 0.10 20170922171059
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20FC 227.50 0.10 20170922171059
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20FB 227.75 0.10 20170922171059
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20FB 227.50 0.10 20170922171059
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20FB 228.00 0.10 20170922171059
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20FA 227.75 0.10 20170922171059
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20FA 228.00 0.10 20170922171059
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20FA 227.75 0.10 20170922171100
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F9 227.25 0.10 20170922171100
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F9 227.50 0.10 20170922171100
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F9 227.50 0.10 20170922171100
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F9 228.00 0.10 20170922171100
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F9 228.00 0.10 20170922171100
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F8 227.75 0.10 20170922171100
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F8 228.00 0.10 20170922171101
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F8 227.75 0.10 20170922171101
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F8 227.75 0.10 20170922171101
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F8 227.75 0.10 20170922171101
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F8 228.00 0.10 20170922171101
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F8 227.75 0.10 20170922171101
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F8 228.00 0.10 20170922171102
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F9 227.25 0.10 20170922171102
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F9 227.50 0.10 20170922171102
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F9 227.75 0.10 20170922171102
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F9 227.75 0.10 20170922171102
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F9 228.00 0.10 20170922171102
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F9 228.25 0.10 20170922171102
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F9 228.00 0.10 20170922171103
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F9 227.75 0.10 20170922171103
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F9 227.75 0.10 20170922171103
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F9 228.00 0.10 20170922171103
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F9 228.00 0.10 20170922171103
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F9 227.75 0.10 20170922171103
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F9 227.75 0.10 20170922171103
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F9 227.75 0.10 20170922171104
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F9 227.25 0.10 20170922171104
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F9 227.75 0.10 20170922171104
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F9 227.75 0.10 20170922171104
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F9 227.75 0.10 20170922171104
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F9 228.00 0.10 20170922171104
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F9 227.75 0.10 20170922171104
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F9 228.00 0.10 20170922171105
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F9 227.75 0.10 20170922171105
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F9 228.00 0.10 20170922171105
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F9 228.00 0.10 20170922171105
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F9 228.00 0.10 20170922171105
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F9 227.75 0.10 20170922171105
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F9 227.75 0.10 20170922171106
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F9 227.50 0.10 20170922171106
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F9 227.50 0.10 20170922171106
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F9 227.75 0.10 20170922171106
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F9 227.50 0.10 20170922171106
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F9 227.75 0.10 20170922171106
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F9 228.00 0.10 20170922171106
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F9 227.75 0.10 20170922171107
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F9 227.75 0.10 20170922171107
