Address 79 7A 7B 7C 7D 7E 7F 80 81 82 90 8D 8E 8F Time
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 134F 20170506112648
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 134F 20170506112649
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 134F 20170506112649
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 134F 20170506112649
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 134F 20170506112649
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 134F 20170506112649
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 134F 20170506112649
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 134F 20170506112649
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 134F 20170506112649
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 134F 20170506112650
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 134F 20170506112650
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 134F 20170506112650
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 134F 20170506112650
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 134F 20170506112650
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 1351 20170506112650
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 1357 20170506112650
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 1357 20170506112650
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 1357 20170506112651
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 1357 20170506112651
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 1357 20170506112651
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 1357 20170506112651
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 1357 20170506112651
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 1357 20170506112651
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 1357 20170506112651
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 1357 20170506112651
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 1357 20170506112652
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 1357 20170506112652
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 1357 20170506112652
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 1357 20170506112652
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 1357 20170506112652
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 1357 20170506112652
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 1357 20170506112652
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 1357 20170506112652
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 1357 20170506112653
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 1357 20170506112653
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 1357 20170506112653
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 1357 20170506112653
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 1357 20170506112653
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 1357 20170506112653
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 1357 20170506112653
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 1357 20170506112653
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 1357 20170506112653
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 1357 20170506112654
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 1357 20170506112654
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 1357 20170506112654
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 1357 20170506112654
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 1357 20170506112654
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112654
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112654
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 1357 20170506112654
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135C 20170506112655
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112655
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112655
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112655
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112655
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112655
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112655
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112655
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112656
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112656
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135D 20170506112656
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 1357 20170506112656
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 1357 20170506112656
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112656
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112656
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112656
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 1358 20170506112657
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 1359 20170506112657
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112657
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135C 20170506112657
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 1357 20170506112657
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112657
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 1357 20170506112657
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112657
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112657
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112658
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112658
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112658
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112658
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112658
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112658
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112658
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112658
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112659
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112659
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112659
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112659
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112659
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112659
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112659
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 1359 20170506112659
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 1359 20170506112700
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112700
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112700
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112700
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112700
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112700
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112700
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112700
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112700
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112701
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112701
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112701
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112701
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112701
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112701
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112701
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112701
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112702
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112702
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112702
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112702
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112702
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112702
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112702
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112702
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112703
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112703
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112703
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112703
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112703
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112703
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112703
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112703
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112703
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 1366 20170506112704
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135F 20170506112704
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112704
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112704
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112704
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112704
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112704
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112704
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112705
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112705
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001D 0020 135E 20170506112705
