Address 79 7A 7B 7C 7D 7E 7F 80 81 82 8D 8E 8F 90 88 89 97 8B 8C 96 Time
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F83A F83E 20BF 222.75 0.10 3.50 12.00 0.01 0.09 20170923104828
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83A F83E 20BF 222.75 0.10 3.50 12.00 0.03 0.09 20170923104828
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83A F83E 20BF 222.75 0.10 3.50 12.00 0.01 0.09 20170923104828
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83A F83E 20BF 223.00 0.10 3.50 12.00 0.03 0.38 20170923104829
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F83A F83E 20BF 223.00 0.10 3.50 12.00 0.01 0.09 20170923104829
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83E 20BF 222.75 0.10 3.50 12.00 0.01 0.09 20170923104829
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F83B F83E 20BF 222.50 0.10 3.50 12.00 0.01 0.09 20170923104829
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83A F83E 20BF 222.75 0.10 3.50 12.00 0.01 0.09 20170923104829
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83E 20BF 223.00 0.10 3.50 12.00 0.01 0.09 20170923104830
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83E 20BF 222.75 0.10 3.50 12.00 0.01 0.09 20170923104830
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83E 20BF 222.75 0.10 3.50 12.00 0.01 0.09 20170923104830
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83A F83E 20BE 222.50 0.10 3.50 12.00 0.01 0.09 20170923104830
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83E 20BE 222.75 0.10 3.50 12.00 0.01 0.09 20170923104830
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83E 20BE 222.75 0.10 3.50 12.00 0.01 0.38 20170923104830
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83E 20BE 222.75 0.10 3.50 12.00 0.01 0.09 20170923104831
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83A F83E 20BE 222.75 0.10 3.50 12.00 0.01 0.09 20170923104831
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83A F83E 20BF 223.25 0.10 3.50 12.00 0.01 0.09 20170923104831
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83A F83E 20BF 222.75 0.10 3.50 12.00 0.01 0.09 20170923104831
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83A F83E 20BF 223.00 0.10 3.50 12.00 0.01 0.09 20170923104831
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83E 20BF 223.00 0.10 3.50 12.00 0.01 0.09 20170923104832
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83E 20BE 223.00 0.10 3.50 12.00 0.03 0.09 20170923104832
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83A F83E 20BE 223.00 0.10 3.50 12.00 0.01 0.09 20170923104832
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F83A F83E 20BE 222.75 0.10 3.50 12.00 0.01 0.09 20170923104832
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83E 20BE 222.75 0.10 3.50 12.00 0.01 0.38 20170923104832
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83A F83E 20BE 222.50 0.10 3.50 12.00 0.03 0.09 20170923104833
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83E 20BE 222.75 0.10 3.50 12.00 0.01 0.09 20170923104833
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83A F83E 20BE 223.00 0.10 3.50 12.00 0.01 0.09 20170923104833
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83E 20BE 223.00 0.10 3.50 12.00 0.01 0.38 20170923104833
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83A F83E 20BE 222.75 0.10 3.50 12.00 0.01 0.09 20170923104833
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83E 20BF 223.00 0.10 3.50 12.00 0.01 0.09 20170923104833
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83E 20BF 222.75 0.10 3.50 12.00 0.01 0.09 20170923104834
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83A F83E 20BF 223.00 0.10 3.50 12.00 0.01 0.09 20170923104834
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83A F83E 20BF 223.00 0.10 3.50 12.00 0.01 0.09 20170923104834
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F83A F83E 20BF 222.75 0.10 3.50 12.00 0.01 0.09 20170923104834
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83E 20BF 222.75 0.10 3.50 12.00 0.01 0.38 20170923104834
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83E 20BF 222.75 0.10 3.50 12.00 0.01 0.09 20170923104835
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83A F83E 20BF 223.00 0.10 3.50 12.00 0.03 0.09 20170923104835
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83E 20BF 223.00 0.10 3.50 12.00 0.01 0.09 20170923104835
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F83A F83E 20BF 222.75 0.10 3.50 12.00 0.03 0.09 20170923104835
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83E 20BF 222.75 0.10 3.50 12.00 0.03 0.09 20170923104835
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83A F83E 20BF 222.75 0.10 3.50 12.00 0.01 0.09 20170923104835
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83E 20BF 222.50 0.10 3.50 12.00 0.01 0.09 20170923104836
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F83B F83E 20BF 222.50 0.10 3.50 12.00 0.01 0.09 20170923104836
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83A F83E 20BE 223.00 0.10 3.50 12.00 0.01 0.09 20170923104836
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83A F83E 20BE 223.00 0.10 3.50 12.00 0.01 0.09 20170923104836
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83A F83E 20BE 223.00 0.10 3.50 12.00 0.01 0.09 20170923104836
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83E 20BE 222.75 0.10 3.50 12.00 0.01 0.38 20170923104837
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83A F83E 20BE 222.75 0.10 3.50 12.00 0.01 0.09 20170923104837
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F83A F83E 20BE 223.25 0.10 3.50 12.00 0.03 0.09 20170923104837
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F83B F83E 20BE 222.75 0.10 3.50 12.00 0.01 0.09 20170923104837
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F83A F83E 20BE 223.00 0.10 3.50 12.00 0.01 0.09 20170923104837
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F83A F83E 20BE 222.75 0.10 3.50 12.00 0.03 0.09 20170923104838
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F83A F83E 20BF 222.75 0.10 3.50 12.00 0.01 0.09 20170923104838
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83A F83E 20BF 223.25 0.10 3.50 12.00 0.03 0.38 20170923104838
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F83A F83E 20BE 223.25 0.10 3.50 12.00 0.01 0.38 20170923104838
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83A F83E 20BE 223.00 0.10 3.50 12.00 0.01 0.09 20170923104838
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F83A F83E 20BE 222.75 0.10 3.50 12.00 0.01 0.09 20170923104839
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F83B F83E 20BE 222.75 0.10 3.50 12.00 0.01 0.09 20170923104839
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F83A F83E 20BF 223.00 0.10 3.50 12.00 0.01 0.09 20170923104839
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F83B F83E 20BF 223.00 0.10 3.50 12.00 0.01 0.09 20170923104839
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F83A F83E 20BF 222.75 0.10 3.50 12.00 0.01 0.09 20170923104839
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F83A F83E 20BE 222.75 0.10 3.50 12.00 0.01 0.38 20170923104839
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F83B F83E 20BF 223.00 0.10 3.50 12.00 0.01 0.09 20170923104840
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83E 20BE 222.75 0.10 3.50 12.00 0.01 0.09 20170923104840
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F83B F83E 20BF 222.75 0.10 3.50 12.00 0.01 0.09 20170923104840
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F83B F83E 20BE 223.00 0.10 3.50 12.00 0.01 0.38 20170923104840
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F83A F83E 20BE 223.00 0.10 3.50 12.00 0.01 0.09 20170923104840
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F83A F83E 20BE 223.00 0.10 3.50 12.00 0.03 0.09 20170923104841
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F83B F83E 20BE 222.75 0.10 3.50 12.00 0.01 0.09 20170923104841
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F83A F83E 20BE 223.25 0.10 3.50 12.00 0.01 0.09 20170923104841
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F83A F83E 20BE 223.00 0.10 3.50 12.00 0.01 0.09 20170923104841
