Address 79 7A 7B 7C 7D 7E 7F 80 81 82 8D 8E 8F 90 88 89 97 8B 8C 96 86 87 Time
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2896 222.25 0.10 3.50 12.00 0.03 0.38 3.700 0.100 20170929093231
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2880 222.25 0.10 3.50 12.00 0.03 0.09 3.700 0.200 20170929093232
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2880 222.50 0.10 3.50 12.00 0.03 0.38 3.600 0.300 20170929093233
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2896 222.25 0.10 3.50 12.00 0.01 0.09 3.600 0.200 20170929093234
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2896 222.00 0.10 3.50 12.00 0.03 0.09 3.600 0.300 20170929093236
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2896 222.00 0.10 3.50 12.00 0.01 0.38 3.600 0.100 20170929093237
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2896 222.50 0.10 3.50 12.00 0.03 0.38 3.700 0.300 20170929093238
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2896 222.50 0.10 3.50 12.00 0.01 0.09 3.600 0.200 20170929093239
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2896 222.75 0.10 3.50 12.00 0.03 0.09 3.600 0.400 20170929093240
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2896 222.75 0.10 3.50 12.00 0.03 0.38 3.700 0.300 20170929093241
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2896 223.00 0.10 3.50 12.00 0.01 0.09 3.600 0.100 20170929093242
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2896 223.00 0.10 3.50 12.00 0.01 0.38 3.600 0.200 20170929093244
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2896 223.00 0.10 3.50 12.00 0.01 0.38 3.600 0.100 20170929093245
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 30.00 31.00 2896 223.00 0.10 3.50 12.00 0.03 0.09 3.500 0.200 20170929093246
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2896 222.25 0.10 3.50 12.00 0.03 0.09 3.700 0.100 20170929093247
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2896 222.25 0.10 3.50 12.00 0.03 0.38 3.600 0.200 20170929093248
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2896 222.75 0.10 3.50 12.00 0.01 0.38 3.600 0.300 20170929093250
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2896 223.00 0.10 3.50 12.00 0.01 0.09 3.600 0.200 20170929093251
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2880 222.75 0.10 3.50 12.00 0.03 0.38 3.600 0.200 20170929093252
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2896 222.50 0.10 3.50 12.00 0.03 0.38 3.600 0.100 20170929093253
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2896 222.75 0.10 3.50 12.00 0.03 0.09 3.700 0.300 20170929093254
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2896 223.00 0.10 3.50 12.00 0.03 0.38 3.700 0.100 20170929093255
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2896 223.00 0.10 3.50 12.00 0.01 0.09 3.600 0.300 20170929093257
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2896 222.25 0.10 3.50 12.00 0.03 0.09 3.600 0.300 20170929093258
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2896 222.25 0.10 3.50 12.00 0.01 0.38 3.700 0.200 20170929093259
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2896 222.25 0.10 3.50 12.00 0.03 0.38 3.600 0.300 20170929093300
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2896 222.50 0.10 3.50 12.00 0.03 0.38 1.100 0.000 20170929093304
B0 0843 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 3872 222.50 0.10 3.00 0.00 0.00 0.00 0.000 0.000 20170929093308
B0 0843 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 4160 222.75 0.10 3.25 0.00 0.00 0.00 0.000 0.000 20170929093312
B0 0843 00 00 00 00 80 FF FF 00 FF 28.50 29.50 31.00 3968 222.50 0.10 3.25 0.00 0.00 0.00 0.000 0.000 20170929093317
B0 0843 00 00 00 00 80 FF FF 00 FF 28.50 29.50 31.00 4000 222.75 0.10 3.25 0.00 0.00 0.00 3.100 0.000 20170929093319
B0 0000 00 00 00 00 00 FF FF 00 FF 28.50 29.50 31.00 3952 222.75 0.10 3.25 12.00 0.03 0.38 0.100 0.200 20170929093321
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.50 31.00 3440 222.25 0.09 1.75 12.00 0.01 0.09 3.600 0.200 20170929093322
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.50 31.00 3120 222.50 0.10 1.50 12.00 0.03 0.09 3.500 0.100 20170929093323
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.50 31.00 2992 222.75 0.10 3.25 12.00 0.01 0.38 3.600 0.400 20170929093324
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.50 31.00 2928 222.50 0.10 3.50 12.00 0.03 0.38 3.600 0.200 20170929093325
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.50 31.00 2912 222.50 0.10 3.50 12.00 0.03 0.38 3.600 0.000 20170929093326
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.50 31.00 2912 222.50 0.10 3.50 12.00 0.03 0.09 3.600 0.300 20170929093328
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.50 31.00 2912 222.25 0.10 3.50 12.00 0.03 0.09 3.600 0.200 20170929093329
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.50 31.00 2912 222.00 0.10 3.50 12.00 0.03 0.09 3.600 0.300 20170929093330
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.50 31.00 2896 222.00 0.10 3.50 12.00 0.01 0.09 3.600 0.200 20170929093331
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.50 31.00 2896 222.00 0.10 3.50 12.00 0.03 0.38 3.700 0.200 20170929093332
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2896 222.00 0.10 3.50 12.00 0.01 0.09 3.600 0.100 20170929093334
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2896 222.50 0.10 3.50 12.00 0.03 0.38 3.600 0.200 20170929093335
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2896 222.50 0.10 3.50 12.00 0.03 0.38 3.600 0.400 20170929093336
