Address 02 30 01 40 42 44 46 48 10 11 12 20 21 22 Time
B0 0000 0000 031F 0708 0740 07C0 0800 0740 222.00 0.000 6.000 12.000 0.000 6.000 20170329102653
B0 0000 0000 031F 0672 0740 07C0 0800 0740 222.00 0.000 6.000 12.000 0.000 6.000 20170329102654
B0 0000 0000 031F 0708 0740 07C0 0800 0740 222.00 0.000 6.000 12.000 0.000 6.000 20170329102654
B0 0000 0000 031F 0708 0740 07C0 0800 0740 222.00 0.000 6.000 12.000 0.000 6.000 20170329102654
B0 0000 0000 031F 0672 0740 07C0 0800 0740 222.00 0.000 6.000 12.000 0.000 6.000 20170329102654
B0 0000 0000 031F 0708 0740 07C0 0800 0740 222.00 0.000 6.000 12.000 0.000 6.000 20170329102654
B0 0000 0000 031F 0708 0740 07C0 0800 0740 222.00 0.000 6.000 12.000 0.000 6.000 20170329102654
B0 0000 0000 031F 0708 0740 07C0 0800 0740 222.00 0.000 6.000 12.000 0.000 6.000 20170329102654
B0 0000 0000 031F 0708 0740 07C0 0800 0740 222.00 0.000 6.000 12.000 0.000 6.000 20170329102654
B0 0000 0000 031F 0708 0740 07C0 0800 0740 222.00 0.000 6.000 12.000 0.000 6.000 20170329102654
B0 0000 0000 031F 0672 0740 07C0 0800 0740 222.00 0.000 6.000 12.000 0.000 6.000 20170329102655
B0 0000 0000 031F 0708 0740 07C0 0800 0740 222.00 0.000 6.000 12.000 0.000 6.000 20170329102655
B0 0000 0000 031F 0708 0740 07C0 0800 0740 222.00 0.000 6.000 12.000 0.000 6.000 20170329102655
B0 0000 0000 031F 0672 0740 07C0 0800 0740 222.00 0.000 6.000 12.000 0.000 6.000 20170329102655
B0 0000 0000 031F 0708 0740 07C0 0800 0740 222.00 0.000 6.000 12.000 0.000 6.000 20170329102655
B0 0000 0000 031F 0672 0740 07C0 0800 0740 222.00 0.000 6.000 12.000 0.000 6.000 20170329102655
B0 0000 0000 031F 0708 0740 07C0 0800 0740 222.00 0.000 6.000 12.000 0.000 6.000 20170329102655
B0 0000 0000 031F 0708 0740 07C0 0800 0740 222.00 0.000 6.000 12.000 0.000 6.000 20170329102655
B0 0000 0000 031F 0672 0740 07C0 0800 0740 222.00 0.000 6.000 12.000 0.000 6.000 20170329102656
B0 0000 0000 031F 0708 0740 07C0 0800 0740 223.00 0.000 6.000 12.000 0.000 6.000 20170329102656
B0 0000 0000 031F 0672 0740 07C0 0800 0740 223.00 0.000 6.000 12.000 0.000 6.000 20170329102656
B0 0000 0000 031F 0708 0740 07C0 0800 0740 222.00 0.000 6.000 12.000 0.000 6.000 20170329102656
B0 0000 0000 031F 0708 0740 07C0 0800 0740 222.00 0.000 6.000 12.000 0.000 6.000 20170329102656
B0 0000 0000 031F 0672 0740 07C0 0800 0740 222.00 0.000 6.000 12.000 0.000 6.000 20170329102656
B0 0000 0000 031F 0708 0740 07C0 0800 0740 222.00 0.000 6.000 12.000 0.000 6.000 20170329102656
B0 0000 0000 031F 0708 0740 07C0 0800 0740 222.00 0.000 6.000 12.000 0.000 6.000 20170329102656
B0 0000 0000 031F 0672 0740 07C0 0800 0740 222.00 0.000 6.000 12.000 0.000 6.000 20170329102657
B0 0000 0000 031F 0708 0740 07C0 0800 0740 222.00 0.000 6.000 12.000 0.000 6.000 20170329102657
B0 0000 0000 031F 0672 0740 07C0 0800 0740 223.00 0.000 6.000 12.000 0.000 6.000 20170329102657
B0 0000 0000 031F 0708 0740 07C0 0800 0740 222.00 0.000 6.000 12.000 0.000 6.000 20170329102657
B0 0000 0000 031F 0708 0740 07C0 0800 0740 222.00 0.000 6.000 12.000 0.000 6.000 20170329102657
B0 0000 0000 031F 0672 0740 07C0 0800 0740 222.00 0.000 6.000 12.000 0.000 6.000 20170329102657
B0 0000 0000 031F 0708 0740 07C0 0800 0740 222.00 0.000 6.000 12.000 0.000 6.000 20170329102657
B0 0000 0000 031F 0672 0740 07C0 0800 0740 222.00 0.000 6.000 12.000 0.000 6.000 20170329102657
B0 0000 0000 031F 0708 0740 07C0 0800 0740 223.00 0.000 6.000 12.000 0.000 6.000 20170329102657
B0 0000 0000 031F 0708 0740 07C0 0800 0740 223.00 0.000 6.000 12.000 0.000 6.000 20170329102658
B0 0000 0000 031F 0672 0740 07C0 0800 0740 223.00 0.000 6.000 12.000 0.000 6.000 20170329102658
B0 0000 0000 031F 0708 0740 07C0 0800 0740 222.00 0.000 6.000 12.000 0.000 6.000 20170329102658
B0 0000 0000 031F 0708 0740 07C0 0800 0740 222.00 0.000 6.000 12.000 0.000 6.000 20170329102658
B0 0000 0000 031F 0672 0740 07C0 0800 0740 222.00 0.000 6.000 12.000 0.000 6.000 20170329102658
B0 0000 0000 031F 0708 0740 07C0 0800 0740 222.00 0.000 6.000 12.000 0.000 6.000 20170329102658
B0 0000 0000 031F 0708 0740 07C0 0800 0740 222.00 0.000 6.000 12.000 0.000 6.000 20170329102658
B0 0000 0000 031F 0708 0740 07C0 0800 0740 222.00 0.000 6.000 12.000 0.000 6.000 20170329102658
B0 0000 0000 031F 0708 0740 07C0 0800 0740 222.00 0.000 6.000 12.000 0.000 6.000 20170329102659
B0 0000 0000 031F 0672 0740 07C0 0800 0740 222.00 0.000 6.000 12.000 0.000 6.000 20170329102659
B0 0000 0000 031F 0708 0740 07C0 0800 0740 222.00 0.000 6.000 12.000 0.000 6.000 20170329102659
B0 0000 0000 031F 0708 0740 07C0 0800 0740 222.00 0.000 6.000 12.000 0.000 6.000 20170329102659
B0 0000 0000 031F 0708 0740 07C0 0800 0740 223.00 0.000 6.000 12.000 0.000 6.000 20170329102659
B0 0000 0000 031F 0708 0740 07C0 0800 0740 222.00 0.000 6.000 12.000 0.000 6.000 20170329102659
B0 0000 0000 031F 0708 0740 07C0 0800 0740 222.00 0.000 6.000 12.000 0.000 6.000 20170329102659
B0 0000 0000 031F 0672 0740 07C0 0800 0740 223.00 0.000 6.000 12.000 0.000 6.000 20170329102659
B0 0000 0000 031F 0708 0740 07C0 0800 0740 223.00 0.000 6.000 12.000 0.000 6.000 20170329102700
B0 0000 0000 031F 0672 0740 07C0 0800 0740 223.00 0.000 6.000 12.000 0.000 6.000 20170329102700
B0 0000 0000 031F 0708 0740 07C0 0800 0740 223.00 0.000 6.000 12.000 0.000 6.000 20170329102700
B0 0000 0000 031F 0708 0740 07C0 0800 0740 222.00 0.000 6.000 12.000 0.000 6.000 20170329102700
B0 0000 0000 031F 0672 0740 07C0 0800 0740 222.00 0.000 6.000 12.000 0.000 6.000 20170329102700
B0 0000 0000 031F 0708 0740 07C0 0800 0740 222.00 0.000 6.000 12.000 0.000 6.000 20170329102700
