Address 79 7A 7B 7C 7D 7E 7F 80 81 82 90 8D 8E 8F Time
D0 0002 00 00 00 00 20 FF 00 00 FF 001A 001C 0020 1357 20170512174620
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 1357 20170512174620
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 1357 20170512174620
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 1356 20170512174620
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 134F 20170512174620
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 134F 20170512174620
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 134F 20170512174620
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 134F 20170512174620
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 001F 134F 20170512174621
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 001F 134F 20170512174621
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 134F 20170512174621
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 134F 20170512174621
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 134F 20170512174621
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 134F 20170512174621
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 134F 20170512174621
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 134F 20170512174621
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 001F 134F 20170512174622
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 001F 134F 20170512174622
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 001F 134F 20170512174622
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 134F 20170512174622
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 134F 20170512174622
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 134F 20170512174622
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 134F 20170512174622
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 001F 134F 20170512174622
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 001F 134F 20170512174623
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 134F 20170512174623
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 134F 20170512174623
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 134F 20170512174623
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 134F 20170512174623
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 134F 20170512174623
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 134F 20170512174623
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 001F 134F 20170512174623
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 001F 134F 20170512174624
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 134F 20170512174624
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 134F 20170512174624
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 001F 134F 20170512174624
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 001F 134F 20170512174624
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 134F 20170512174624
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 134F 20170512174624
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 134F 20170512174624
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 134F 20170512174625
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 134F 20170512174625
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 134F 20170512174625
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 134F 20170512174625
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 134F 20170512174625
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 134F 20170512174625
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 134F 20170512174625
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 134F 20170512174625
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 1348 20170512174626
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 1348 20170512174626
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 1348 20170512174626
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 1348 20170512174626
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 1348 20170512174626
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 1348 20170512174626
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 1348 20170512174626
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 1348 20170512174626
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 1348 20170512174626
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 1348 20170512174627
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 001F 1348 20170512174627
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 001F 1348 20170512174627
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 1348 20170512174627
D0 0002 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 1348 20170512174627
D0 0842 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 1348 20170512174627
D0 0842 00 00 00 00 A0 FF 00 00 FF 001A 001C 001F 1348 20170512174627
D0 0842 00 00 00 00 A0 FF 00 00 FF 001A 001C 001F 1340 20170512174627
D0 0842 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 1339 20170512174628
D0 0842 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 1331 20170512174628
D0 0842 00 00 00 00 A0 FF 00 00 FF 001A 001C 001F 1327 20170512174628
D0 0842 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 1313 20170512174628
D0 0842 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 1308 20170512174628
D0 0842 00 00 00 00 A0 FF 00 00 FF 001A 001C 001F 12F6 20170512174628
D0 0842 00 00 00 00 A0 FF 00 00 FF 001A 001C 001F 12EC 20170512174628
D0 0842 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 12DF 20170512174628
D0 0842 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 12C8 20170512174629
D0 0842 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 12BD 20170512174629
D0 0842 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 12AA 20170512174629
D0 0842 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 1294 20170512174629
D0 0842 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 1288 20170512174629
D0 0842 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 1276 20170512174629
D0 0842 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 1267 20170512174629
D0 0842 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 1258 20170512174629
D0 0842 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 123A 20170512174630
D0 0842 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 1232 20170512174630
D0 0842 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 121C 20170512174630
D0 0842 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 121C 20170512174630
D0 0842 00 00 00 00 A0 FF 00 00 FF 001A 001C 0020 0BED 20170512174630
D0 0840 00 00 00 00 00 FF 00 00 FF 001A 001C 0020 0BDA 20170512174630
D0 0802 00 00 00 00 80 FF 00 00 FF 001A 001C 0020 0BA2 20170512174630
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 0020 0BA2 20170512174630
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 0020 0B66 20170512174631
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 0020 0B66 20170512174631
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 0020 0B53 20170512174631
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 0020 0B48 20170512174631
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 0020 0B64 20170512174631
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 0020 0B75 20170512174631
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 0020 0BC7 20170512174631
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 0020 1223 20170512174631
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 0020 1267 20170512174631
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 0020 12A4 20170512174632
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 0020 12C1 20170512174632
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 0020 130C 20170512174632
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 0020 1339 20170512174632
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 0020 136D 20170512174632
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 0020 139F 20170512174632
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 0020 13C0 20170512174632
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 0020 13D6 20170512174632
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 0020 13F5 20170512174633
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 0020 1A03 20170512174633
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 0020 1A0A 20170512174633
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 0020 1A15 20170512174633
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 0020 1A1D 20170512174633
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 0020 1A22 20170512174633
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001F 1A28 20170512174633
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001F 1A2B 20170512174633
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001F 1A32 20170512174634
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001F 1A33 20170512174634
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001F 1A36 20170512174634
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001F 1A3C 20170512174634
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001F 1A3D 20170512174634
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001F 1A3D 20170512174634
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001F 1A41 20170512174634
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001F 1A41 20170512174634
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001F 1A41 20170512174635
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001F 1A43 20170512174635
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001F 1A45 20170512174635
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001F 1A45 20170512174635
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001F 1A45 20170512174635
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001F 1A45 20170512174635
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001F 1A48 20170512174635
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001F 1A4C 20170512174635
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001F 1A47 20170512174636
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001F 1A45 20170512174636
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001F 1A45 20170512174636
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001F 1A45 20170512174636
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001F 1A45 20170512174636
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001F 1A45 20170512174636
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001F 1A45 20170512174636
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001F 1A45 20170512174636
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001F 1A45 20170512174637
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001F 1A45 20170512174637
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001F 1A41 20170512174637
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001F 1A41 20170512174637
