Address 79 7A 7B 7C 7D 7E 7F 80 81 82 8D 8E 8F 90 88 89 97 8B 8C 96 86 87 Time
B0 0000 00 00 00 00 80 FF 00 00 FF 27.000 32.000 32.000 3028 224.500 0.186 10.500 11.904 1.570 5.000 7.200 18.600 20171117154456591
B0 0000 00 00 00 00 80 FF 00 00 FF 27.000 32.000 32.000 2844 224.500 0.186 10.250 11.904 1.602 5.000 7.500 17.600 20171117154457175
B0 0000 00 00 00 00 80 FF 00 00 FF 27.000 32.000 32.000 2820 224.250 0.186 10.500 11.904 1.461 5.000 7.400 18.100 20171117154457754
B0 0000 00 00 00 00 80 FF 00 00 FF 27.000 32.000 33.000 2908 224.250 0.186 10.500 11.891 1.477 5.000 7.700 17.300 20171117154458333
B0 0000 00 00 00 00 80 FF 00 00 FF 27.000 32.000 32.000 3148 224.500 0.186 10.500 11.904 1.547 5.000 7.700 18.100 20171117154458909
B0 0000 00 00 00 00 80 FF 00 00 FF 27.000 32.000 32.000 3388 224.250 0.186 10.500 11.896 1.477 5.000 7.700 18.400 20171117154459491
B0 0000 00 00 00 00 80 FF 00 00 FF 27.000 32.000 32.000 3508 224.250 0.186 10.500 11.900 1.523 5.000 7.600 17.000 20171117154500068
B0 0000 00 00 00 00 80 FF 00 00 FF 27.000 32.000 32.000 3540 224.750 0.186 10.500 11.898 1.477 5.000 7.600 18.600 20171117154500628
B0 0000 00 00 00 00 80 FF 00 00 FF 27.000 32.000 32.000 3428 224.250 0.186 10.500 11.898 1.477 5.000 7.500 16.900 20171117154501189
B0 0000 00 00 00 00 80 FF 00 00 FF 27.000 32.000 32.000 3328 224.250 0.186 10.500 11.895 1.430 5.000 7.400 18.100 20171117154501774
B0 0000 00 00 00 00 80 FF 00 00 FF 27.000 32.000 32.000 3252 224.000 0.186 10.250 11.904 1.430 5.000 7.600 17.500 20171117154502351
B0 0000 00 00 00 00 80 FF 00 00 FF 27.000 33.000 32.000 3200 224.500 0.186 10.500 11.904 1.477 5.000 7.500 18.100 20171117154502930
B0 0000 00 00 00 00 80 FF 00 00 FF 27.000 33.000 32.000 3176 224.500 0.186 10.250 11.904 1.570 5.000 7.500 18.100 20171117154503490
B0 0000 00 00 00 00 80 FF 00 00 FF 27.000 33.000 32.000 3148 224.500 0.186 10.250 11.904 1.523 5.000 7.600 17.800 20171117154504053
B0 0000 00 00 00 00 80 FF 00 00 FF 27.000 33.000 32.000 3096 224.750 0.186 10.250 11.898 1.523 5.000 7.500 18.000 20171117154504629
B0 0000 00 00 00 00 80 FF 00 00 FF 27.000 33.000 32.000 3088 224.250 0.186 10.250 11.904 1.477 5.000 7.400 17.600 20171117154505191
B0 0000 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 3088 224.500 0.186 10.500 11.904 1.570 5.000 7.500 18.100 20171117154505752
B0 0000 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 3088 224.500 0.186 10.500 11.900 1.477 5.000 7.500 18.600 20171117154506311
B0 0000 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 3088 224.750 0.186 10.500 11.902 1.523 5.000 7.600 18.100 20171117154506871
B0 0000 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 3088 224.250 0.186 10.500 11.895 1.484 5.000 7.600 18.100 20171117154507456
B0 0000 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 3060 224.500 0.186 10.250 11.904 1.500 5.000 7.500 18.600 20171117154508033
B0 0000 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 3088 224.750 0.186 10.250 11.896 1.477 5.000 7.700 17.500 20171117154508609
B0 0000 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 3120 224.250 0.186 10.500 11.904 1.438 5.000 7.600 18.100 20171117154509189
B0 0000 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 3180 224.500 0.186 10.500 11.904 1.523 5.000 7.600 17.500 20171117154509756
B0 0000 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 3180 224.250 0.186 10.250 11.904 1.617 5.000 7.500 18.000 20171117154510353
B0 0000 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 3180 224.500 0.186 10.250 11.895 1.477 5.000 7.700 17.200 20171117154510931
B0 0000 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 3180 224.500 0.186 10.250 11.904 1.523 5.000 7.500 18.600 20171117154511551
B0 0000 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 3180 224.500 0.186 10.500 11.891 1.523 5.000 7.600 18.600 20171117154512111
B0 0000 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 3180 225.000 0.186 10.500 11.895 1.477 5.000 7.700 17.500 20171117154512671
B0 0000 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 3180 224.500 0.186 10.250 11.904 1.477 5.000 7.500 18.600 20171117154513230
B0 0000 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 3180 224.500 0.186 10.500 11.904 1.570 5.000 7.600 18.000 20171117154513791
B0 0000 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 3208 224.500 0.186 10.250 11.904 1.453 5.000 7.600 18.600 20171117154514371
B0 0000 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 3208 224.500 0.186 10.500 11.896 1.430 5.000 7.500 17.600 20171117154514932
B0 0000 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 3208 224.500 0.186 10.500 11.891 1.570 5.000 7.300 18.000 20171117154515534
B0 0000 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 3208 224.250 0.186 10.500 11.898 1.523 5.000 7.600 19.200 20171117154516131
B0 0000 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 3208 224.500 0.186 10.500 11.898 1.523 5.000 7.600 17.600 20171117154516691
B0 0000 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 3208 224.250 0.186 10.250 11.898 1.477 5.000 7.400 19.800 20171117154517272
B0 0000 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 3208 224.500 0.186 10.500 11.898 1.523 5.000 7.600 18.100 20171117154517839
B0 0000 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 3208 224.500 0.186 10.250 11.896 1.570 5.000 7.700 17.300 20171117154518414
B0 0000 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 3208 224.500 0.186 10.500 11.898 1.477 5.000 7.500 18.300 20171117154518974
B0 0000 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 3208 224.500 0.186 10.500 11.900 1.500 5.000 7.600 18.100 20171117154519534
B0 0000 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 3208 224.500 0.186 10.500 11.893 1.477 5.000 7.500 18.100 20171117154520115
B0 0000 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 3208 224.750 0.186 10.250 11.885 1.523 5.000 7.600 17.400 20171117154520692
B0 0000 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 3208 224.750 0.186 10.250 11.893 1.453 5.000 7.500 18.300 20171117154521254
B0 0000 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 3208 224.750 0.186 10.500 11.898 1.547 5.000 7.700 17.800 20171117154521816
B0 0000 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 3208 224.500 0.186 10.500 11.904 1.477 5.000 7.400 16.900 20171117154522418
B0 0000 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 3208 224.500 0.186 10.250 11.898 1.430 5.000 7.600 18.100 20171117154522995
B0 0000 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 3208 224.500 0.186 10.500 11.896 1.523 5.000 7.500 18.700 20171117154523555
B0 0000 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 3208 224.500 0.186 10.250 11.904 1.477 5.000 7.700 17.500 20171117154524114
B0 0000 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 3208 224.500 0.186 10.250 11.898 1.523 5.000 7.200 0.000 20171117154524676
B0 0841 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 3148 224.500 0.201 6.000 0.000 0.000 0.000 0.000 0.000 20171117154525239
B0 0841 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 3000 224.750 0.184 3.250 0.000 0.000 0.000 2.300 0.000 20171117154525816
B0 0841 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 2788 224.500 0.180 1.750 0.000 0.000 0.000 1.700 0.000 20171117154526373
B0 0841 00 00 00 00 80 FF 00 00 FF 27.000 34.000 33.000 2668 225.000 0.180 1.750 0.000 0.000 0.000 1.700 0.000 20171117154526939
B0 0841 00 00 00 00 80 FF 00 00 FF 27.000 34.000 33.000 2548 224.750 0.180 1.500 0.000 0.000 0.000 1.600 0.000 20171117154527500
B0 0841 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 2520 224.750 0.180 1.750 0.000 0.000 0.000 1.800 0.000 20171117154528055
B0 0841 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 2580 224.750 0.180 1.750 0.000 0.000 0.000 1.700 0.000 20171117154528620
B0 0841 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 2752 224.500 0.180 1.750 0.000 0.000 0.000 1.700 0.000 20171117154529175
B0 0841 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 2908 224.500 0.180 1.750 0.000 0.000 0.000 1.800 0.000 20171117154529737
B0 0841 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 3000 224.750 0.180 1.750 0.000 0.000 0.000 1.800 0.000 20171117154530293
B0 0841 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 3028 224.750 0.180 1.750 0.000 0.000 0.000 1.900 0.000 20171117154530855
B0 0841 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 2964 224.500 0.180 1.750 0.000 0.000 0.000 1.600 0.000 20171117154531417
B0 0841 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 2824 224.500 0.180 1.750 0.000 0.000 0.000 1.600 0.000 20171117154531980
B0 0841 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 2760 224.500 0.180 1.750 0.000 0.000 0.000 1.700 0.000 20171117154532535
B0 0841 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 2700 224.500 0.180 1.750 0.000 0.000 0.000 1.700 0.000 20171117154533100
B0 0841 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 2640 224.500 0.180 1.500 0.000 0.000 0.000 1.700 0.000 20171117154533681
B0 0841 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 2608 224.750 0.180 1.750 0.000 0.000 0.000 1.900 0.000 20171117154534234
B0 0841 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 2580 224.750 0.180 1.500 0.000 0.000 0.000 1.700 0.000 20171117154534795
B0 0841 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 2656 224.500 0.180 1.750 0.000 0.000 0.000 1.700 0.000 20171117154535356
B0 0841 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 2728 224.500 0.180 1.500 0.000 0.000 0.000 1.700 0.000 20171117154535918
B0 0841 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 2788 224.500 0.180 1.500 0.000 0.000 0.000 1.600 0.000 20171117154536479
B0 0841 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 2820 224.750 0.180 1.750 0.000 0.000 0.000 1.700 0.000 20171117154537036
B0 0841 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 2848 224.500 0.180 1.750 0.000 0.000 0.000 1.800 0.000 20171117154537596
B0 0841 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 2848 224.500 0.180 1.500 0.000 0.000 0.000 1.700 0.000 20171117154538160
B0 0841 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 2880 224.750 0.180 2.000 0.000 0.000 0.000 1.800 0.000 20171117154538715
B0 0841 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 2880 224.500 0.180 1.500 0.000 0.000 0.000 1.700 0.000 20171117154539276
B0 0841 00 00 00 00 80 FF 00 00 FF 27.000 33.000 33.000 2908 224.750 0.180 1.500 0.000 0.000 0.000 1.800 0.000 20171117154539839
