Address 79 7A 7B 7C 7D 7E 7F 80 81 82 90 8D 8E 8F Time
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001E 1348 20170505190531
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001E 1348 20170505190531
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001E 1348 20170505190531
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001E 1348 20170505190531
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001E 1348 20170505190531
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001E 1348 20170505190531
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001E 1348 20170505190531
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001E 1348 20170505190531
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001E 1348 20170505190532
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001E 1348 20170505190532
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001E 1348 20170505190532
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001E 1348 20170505190532
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001E 1348 20170505190532
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001E 1348 20170505190532
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001E 1348 20170505190532
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001E 1348 20170505190532
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001E 1348 20170505190532
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001E 1348 20170505190533
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001E 1348 20170505190533
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001E 1348 20170505190533
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001E 1348 20170505190533
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001E 1348 20170505190533
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001E 1348 20170505190533
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001E 1348 20170505190533
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001E 1348 20170505190533
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001E 1348 20170505190534
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001E 1348 20170505190534
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001E 1348 20170505190534
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001E 1348 20170505190534
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001E 1348 20170505190534
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001E 1348 20170505190534
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001E 1348 20170505190534
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001E 1348 20170505190534
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001E 1348 20170505190534
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001E 1348 20170505190535
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001E 1348 20170505190535
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001E 1348 20170505190535
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001E 1348 20170505190535
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001E 1348 20170505190535
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001E 1348 20170505190535
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001E 1348 20170505190535
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001E 1348 20170505190535
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001C 001E 1348 20170505190536
