Address 79 7A 7B 7C 7D 7E 7F 80 81 82 90 8D 8E 8F Time
D0 0000 00 00 00 00 00 FF 00 00 FF 0019 001A 001D 1B68 20170506110851
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001A 001D 1B68 20170506110851
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001A 001D 1B66 20170506110851
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001A 001D 1B66 20170506110852
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001A 001D 1B68 20170506110852
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001A 001D 1B69 20170506110852
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001A 001C 1B69 20170506110852
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 1B69 20170506110852
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 1B67 20170506110852
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 1B69 20170506110852
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 1B67 20170506110852
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 1B66 20170506110852
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 1B68 20170506110853
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 1B66 20170506110853
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 1B68 20170506110853
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 1B66 20170506110853
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 1B66 20170506110853
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 1B68 20170506110853
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 1B68 20170506110853
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 1B6A 20170506110853
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 1B67 20170506110854
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 1B69 20170506110854
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 1B66 20170506110854
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 1B66 20170506110854
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 1B66 20170506110854
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 1B66 20170506110854
