Address 79 7A 7B 7C 7D 7E 7F 80 81 82 8D 8E 8F 90 88 89 97 8B 8C 96 86 Time
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.00 30.50 2928 222.00 0.10 3.50 12.00 0.03 0.09 3.000 20170929083641
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.50 30.50 2928 222.50 0.10 3.50 12.00 0.03 0.38 3.000 20170929083643
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.00 30.50 2928 222.75 0.10 3.50 12.00 0.01 0.38 3.000 20170929083644
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.00 30.50 2928 222.50 0.10 3.50 12.00 0.03 0.38 3.000 20170929083645
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.00 30.50 2928 222.50 0.10 3.50 12.00 0.01 0.09 3.000 20170929083646
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.50 30.50 2928 222.50 0.10 3.50 12.00 0.03 0.38 3.000 20170929083647
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.00 30.50 2928 223.00 0.10 3.50 12.00 0.01 0.38 3.000 20170929083649
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.50 30.50 2928 222.75 0.10 3.50 12.00 0.01 0.38 3.000 20170929083650
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.50 30.50 2928 222.75 0.10 3.50 12.00 0.01 0.38 3.000 20170929083651
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.50 30.50 2928 222.50 0.10 3.50 12.00 0.01 0.38 3.000 20170929083652
B0 0843 00 00 00 00 80 FF FF 00 FF 28.50 29.50 30.50 2928 222.50 0.13 6.00 0.00 0.00 
