Address 02 30 01 40 42 44 46 48 10 11 12 20 21 22 Time
B0 0000 0000 031F 0672 0880 0A80 0A00 09C0 218.00 0.000 6.000 12.000 0.000 6.000 20170330151736
B0 0000 0000 031F 0708 08C0 0A80 0A00 09C0 219.00 0.000 6.000 12.000 0.000 6.000 20170330151736
B0 0000 0000 031F 0708 08C0 0A80 0A00 09C0 219.00 0.000 6.000 12.000 0.000 6.000 20170330151736
B0 0000 0000 031F 0672 08C0 0A80 0A00 09C0 219.00 0.000 6.000 12.000 0.000 6.000 20170330151736
B0 0000 0000 031F 0708 08C0 0A80 0A00 09C0 219.00 0.000 6.000 12.000 0.000 6.000 20170330151736
B0 0000 0000 031F 0672 0880 0A80 0A00 09C0 219.00 0.000 6.000 12.000 0.000 6.000 20170330151736
B0 0000 0000 031F 0708 0880 0A80 0A00 09C0 219.00 0.000 6.000 12.000 0.000 6.000 20170330151736
B0 0000 0000 031F 0708 08C0 0A80 0A00 09C0 219.00 0.000 6.000 12.000 0.000 6.000 20170330151736
B0 0000 0000 031F 0708 08C0 0A80 0A00 09C0 219.00 0.000 6.000 12.000 0.000 6.000 20170330151736
B0 0000 0000 031F 0672 08C0 0A80 0A00 09C0 219.00 0.000 6.000 12.000 0.000 6.000 20170330151737
B0 0000 0000 031F 0708 08C0 0A80 0A40 09C0 219.00 0.000 6.000 12.000 0.000 6.000 20170330151737
B0 0000 0000 031F 0672 08C0 0A80 0A00 09C0 219.00 0.000 6.000 12.000 0.000 6.000 20170330151737
B0 0000 0000 031F 0708 08C0 0A80 0A40 09C0 219.00 0.000 6.000 12.000 0.000 6.000 20170330151737
B0 0000 0000 031F 0672 08C0 0A80 0A00 09C0 219.00 0.000 6.000 12.000 0.000 6.000 20170330151737
B0 0000 0000 031F 0708 08C0 0A80 0A00 09C0 219.00 0.000 6.000 12.000 0.000 6.000 20170330151737
B0 0000 0000 031F 0672 08C0 0A80 0A00 09C0 219.00 0.000 6.000 12.000 0.000 6.000 20170330151737
B0 0000 0000 031F 0708 08C0 0A80 0A40 09C0 218.00 0.000 6.000 12.000 0.000 6.000 20170330151737
B0 0000 0000 031F 0672 08C0 0A80 0A00 09C0 219.00 0.000 6.000 12.000 0.000 6.000 20170330151738
B0 0000 0000 031F 0708 08C0 0A80 0A00 09C0 219.00 0.000 6.000 12.000 0.000 6.000 20170330151738
B0 0000 0000 031F 0672 08C0 0A80 0A00 09C0 219.00 0.000 6.000 12.000 0.000 6.000 20170330151738
B0 0000 0000 031F 0708 08C0 0A80 0A00 09C0 219.00 0.000 6.000 12.000 0.000 6.000 20170330151738
B0 0000 0000 031F 0672 08C0 0A80 0A00 09C0 219.00 0.000 6.000 12.000 0.000 6.000 20170330151738
B0 0000 0000 031F 0708 08C0 0A80 0A00 09C0 219.00 0.000 6.000 12.000 0.000 6.000 20170330151738
B0 0000 0000 031F 0708 0880 0A80 0A00 09C0 219.00 0.000 6.000 12.000 0.000 6.000 20170330151738
B0 0000 0000 031F 0708 08C0 0A80 0A00 09C0 219.00 0.000 6.000 12.000 0.000 6.000 20170330151738
B0 0000 0000 031F 0672 0880 0A80 0A00 09C0 219.00 0.000 6.000 12.000 0.000 6.000 20170330151738
B0 0000 0000 031F 0708 0880 0A80 0A00 09C0 219.00 0.000 6.000 12.000 0.000 6.000 20170330151739
B0 0000 0000 031F 0672 0880 0A80 0A00 09C0 219.00 0.000 6.000 12.000 0.000 6.000 20170330151739
B0 0000 0000 031F 0708 0880 0A80 0A00 09C0 219.00 0.000 6.000 12.000 0.000 6.000 20170330151739
B0 0000 0000 031F 0672 0880 0A80 0A00 09C0 219.00 0.000 6.000 12.000 0.000 6.000 20170330151739
B0 0000 0000 031F 0708 0880 0A80 0A00 09C0 219.00 0.000 6.000 12.000 0.000 6.000 20170330151739
B0 0000 0000 031F 0672 0880 0A80 0A00 09C0 219.00 0.000 6.000 12.000 0.000 6.000 20170330151739
B0 0000 0000 031F 0708 0880 0A80 0A00 09C0 218.00 0.000 6.000 12.000 0.000 6.000 20170330151739
B0 0000 0000 031F 0672 0880 0A80 0A00 09C0 218.00 0.000 6.000 12.000 0.000 6.000 20170330151739
B0 0000 0000 031F 0708 0880 0A80 0A00 09C0 219.00 0.000 6.000 12.000 0.000 6.000 20170330151740
B0 0000 0000 031F 0672 0880 0A80 0A00 09C0 219.00 0.000 6.000 12.000 0.000 6.000 20170330151740
B0 0000 0000 031F 0708 08C0 0A80 0A40 09C0 219.00 0.000 6.000 12.000 0.000 6.000 20170330151740
B0 0000 0000 031F 0672 0880 0A80 0A00 09C0 219.00 0.000 6.000 12.000 0.000 6.000 20170330151740
B0 0000 0000 031F 0708 0880 0A80 0A00 09C0 219.00 0.000 6.000 12.000 0.000 6.000 20170330151740
B0 0000 0000 031F 0672 08C0 0A80 0A00 09C0 219.00 0.000 6.000 12.000 0.000 6.000 20170330151740
B0 0000 0000 031F 0708 0880 0A80 0A00 09C0 219.00 0.000 6.000 12.000 0.000 6.000 20170330151740
B0 0000 0000 031F 0672 0880 0A80 0A00 09C0 219.00 0.000 6.000 12.000 0.000 6.000 20170330151740
B0 0000 0000 031F 0708 0880 0A80 0A00 09C0 219.00 0.000 6.000 12.000 0.000 6.000 20170330151741
B0 0000 0000 031F 0672 08C0 0A80 0A00 09C0 219.00 0.000 6.000 12.000 0.000 6.000 20170330151741
B0 0000 0000 031F 0708 0880 0A80 0A00 09C0 219.00 0.000 6.000 12.000 0.000 6.000 20170330151741
B0 0000 0000 031F 0672 0880 0A80 0A00 09C0 219.00 0.000 6.000 12.000 0.000 6.000 20170330151741
B0 0000 0000 031F 0708 0880 0A80 0A00 09C0 219.00 0.000 6.000 12.000 0.000 6.000 20170330151741
B0 0000 0000 031F 0672 08C0 0A80 0A00 09C0 219.00 0.000 6.000 12.000 0.000 6.000 20170330151741
B0 0000 0000 031F 0708 0880 0A80 0A00 09C0 218.00 0.000 6.000 12.000 0.000 6.000 20170330151741
B0 0000 0000 031F 0708 0880 0A80 0A00 09C0 218.00 0.000 6.000 12.000 0.000 6.000 20170330151741
B0 0000 0000 031F 0708 0880 0A80 0A00 09C0 218.00 0.000 6.000 12.000 0.000 6.000 20170330151741
B0 0000 0000 031F 0672 08C0 0A80 0A00 09C0 219.00 0.000 6.000 12.000 0.000 6.000 20170330151742
B0 0000 0000 031F 0708 08C0 0A80 0A00 09C0 219.00 0.000 6.000 12.000 0.000 6.000 20170330151742
B0 0000 0000 031F 0672 0880 0A80 0A00 09C0 219.00 0.000 6.000 12.000 0.000 6.000 20170330151742
