Address 79 7A 7B 7C 7D 7E 7F 80 81 82 8D 8E 8F 90 88 89 97 8B 8C 96 86 Time
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 32.00 2864 228.25 0.10 3.50 12.00 0.03 0.38 0.000 20170928180604
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 32.00 2864 228.25 0.10 3.50 12.00 0.03 0.38 0.000 20170928180605
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 32.00 2864 228.00 0.10 3.50 12.00 0.03 0.38 0.000 20170928180605
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 32.00 2864 228.00 0.10 3.50 12.00 0.03 0.38 0.000 20170928180606
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 32.00 2864 228.25 0.10 3.50 12.00 0.03 0.38 0.000 20170928180607
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 32.00 2864 228.00 0.10 3.50 12.00 0.03 0.38 1.000 20170928180609
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 32.00 2864 228.00 0.10 3.50 12.00 0.03 0.09 0.000 20170928180609
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 32.00 2864 228.00 0.10 3.50 12.00 0.03 0.38 1.000 20170928180610
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 32.00 2864 228.00 0.10 3.50 12.00 0.03 0.38 0.000 20170928180610
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 32.00 2864 228.00 0.10 3.50 12.00 0.03 0.38 0.000 20170928180611
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 32.00 2864 228.00 0.10 3.50 12.00 0.03 0.38 0.000 20170928180611
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 32.00 2864 228.25 0.10 3.50 12.00 0.03 0.09 1.000 20170928180612
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 32.00 2864 228.00 0.10 3.50 12.00 0.01 0.38 0.000 20170928180615
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.50 32.00 2864 228.00 0.10 3.50 12.00 0.01 0.38 0.000 20170928180616
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 32.00 2864 228.25 0.10 3.50 12.00 0.03 0.09 0.000 20170928180616
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 32.00 2864 228.25 0.10 3.50 12.00 0.01 0.38 0.000 20170928180617
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 32.00 2864 228.25 0.10 3.50 12.00 0.01 0.09 0.000 20170928180617
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 32.00 2864 228.25 0.10 3.50 12.00 0.03 0.38 0.000 20170928180618
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 32.00 2864 228.00 0.10 3.50 12.00 0.03 0.38 0.000 20170928180618
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 32.00 2864 228.25 0.10 3.50 12.00 0.03 0.09 0.000 20170928180619
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 32.00 2864 227.75 0.10 3.50 12.00 0.03 0.38 0.000 20170928180619
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 32.00 2864 228.25 0.10 3.50 12.00 0.03 0.09 0.000 20170928180622
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 32.00 2864 228.00 0.10 3.50 12.00 0.01 0.38 0.000 20170928180623
