Address 79 7A 7B 7C 7D 7E 7F 80 81 82 90 8D 8E 8F Time
D0 0000 00 00 00 00 00 FF 00 00 FF 001A 001A 001C 1366 20170506105447
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 1366 20170506105447
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 1361 20170506105447
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 135E 20170506105447
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 135E 20170506105447
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 135E 20170506105447
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 1357 20170506105447
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 135E 20170506105448
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 1358 20170506105448
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 1357 20170506105448
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 1357 20170506105448
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 1357 20170506105448
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 1357 20170506105448
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 134F 20170506105448
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 134F 20170506105448
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 134F 20170506105449
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 134C 20170506105449
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 1348 20170506105449
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 1348 20170506105449
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 1348 20170506105449
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 1348 20170506105449
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 1348 20170506105449
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 1348 20170506105449
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 1348 20170506105450
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 1348 20170506105450
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 1348 20170506105450
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 1348 20170506105450
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 1348 20170506105450
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 1348 20170506105450
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 1348 20170506105450
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 1348 20170506105450
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 1348 20170506105450
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 1348 20170506105451
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 1348 20170506105451
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 1348 20170506105451
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 1348 20170506105451
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 1348 20170506105451
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 1348 20170506105451
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 1348 20170506105451
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 1348 20170506105451
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 1348 20170506105452
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001A 001C 1348 20170506105452
