Address 79 7A 7B 7C 7D 7E 7F 80 81 82 90 8D 8E 8F Time
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140145
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140145
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140146
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140146
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001A 001D 1348 20170506140146
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001A 001D 1348 20170506140146
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140146
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140146
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140146
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140146
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140147
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140147
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140147
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001A 001D 1348 20170506140147
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001A 001D 1348 20170506140147
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140147
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140147
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001A 001D 1348 20170506140147
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001A 001D 1348 20170506140147
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140148
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140148
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140148
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140148
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140148
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140148
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140148
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140148
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140149
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140149
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140149
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140149
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140149
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140149
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140149
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140149
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140149
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140150
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140150
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140150
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140150
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140150
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001A 001D 1348 20170506140150
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001A 001D 1348 20170506140150
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140150
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140151
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140151
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140151
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140151
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140151
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140151
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140151
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140151
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140151
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140152
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140152
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140152
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001D 1348 20170506140152
