Address 02 30 01 40 42 44 46 48 10 11 12 20 21 22 Time
B0 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 351.00 175.000 11263.000 43.000 175.000 11263.000 20170415113225
B0 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 351.00 175.000 11263.000 43.000 175.000 11263.000 20170415113225
B0 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 351.00 175.000 11263.000 43.000 175.000 11263.000 20170415113225
B0 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 351.00 175.000 11263.000 43.000 175.000 11263.000 20170415113225
B0 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 351.00 175.000 11263.000 43.000 175.000 11263.000 20170415113225
B0 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 351.00 175.000 11263.000 43.000 175.000 11263.000 20170415113225
B0 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 351.00 175.000 11263.000 43.000 175.000 11263.000 20170415113225
B0 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 351.00 175.000 11263.000 43.000 175.000 11263.000 20170415113226
B0 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 351.00 175.000 11263.000 43.000 175.000 11263.000 20170415113226
B0 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 351.00 175.000 11263.000 43.000 175.000 11263.000 20170415113226
B0 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 351.00 175.000 11263.000 43.000 175.000 11263.000 20170415113226
B0 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 351.00 175.000 11263.000 43.000 175.000 11263.000 20170415113226
B0 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 351.00 175.000 11263.000 43.000 175.000 11263.000 20170415113226
B0 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 351.00 175.000 11263.000 43.000 175.000 11263.000 20170415113226
B0 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 351.00 175.000 11263.000 43.000 175.000 11263.000 20170415113226
B0 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 351.00 175.000 11263.000 43.000 175.000 11263.000 20170415113227
B0 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 351.00 175.000 11263.000 43.000 175.000 11263.000 20170415113227
B0 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 351.00 175.000 11263.000 43.000 175.000 11263.000 20170415113227
B0 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 351.00 175.000 11263.000 43.000 175.000 11263.000 20170415113227
B0 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 351.00 175.000 11263.000 43.000 175.000 11263.000 20170415113227
B0 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 351.00 175.000 11263.000 43.000 175.000 11263.000 20170415113227
B0 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 351.00 175.000 11263.000 43.000 175.000 11263.000 20170415113227
B0 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 351.00 175.000 11263.000 43.000 175.000 11263.000 20170415113227
B0 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 351.00 175.000 11263.000 43.000 175.000 11263.000 20170415113228
B0 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 2BFF 351.00 175.000 11263.000 43.000 175.000 11263.000 20170415113228
