Address 79 7A 7B 7C 7D 7E 7F 80 81 82 8D 8E 8F 90 88 Time
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161322
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161322
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161322
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161322
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.00 20170922161322
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.25 20170922161322
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161322
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161323
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161323
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161323
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161323
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.75 20170922161323
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.25 20170922161323
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161323
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161324
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161324
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.75 20170922161324
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.75 20170922161324
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161324
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161324
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161324
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161325
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161325
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161325
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161325
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.75 20170922161325
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.25 20170922161325
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.25 20170922161325
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.25 20170922161325
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161326
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161326
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161326
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161326
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161326
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161326
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.25 20170922161326
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161327
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161327
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161327
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161327
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.75 20170922161327
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161327
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.25 20170922161327
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161327
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161328
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.75 20170922161328
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.75 20170922161328
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.75 20170922161328
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161328
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.00 20170922161328
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161328
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161329
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161329
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161329
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161329
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161329
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.25 20170922161329
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.25 20170922161329
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.25 20170922161329
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.75 20170922161330
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161330
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161330
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161330
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.25 20170922161330
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161330
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161330
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161331
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161331
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.75 20170922161331
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161331
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161331
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.25 20170922161331
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.25 20170922161331
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161332
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161332
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161332
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161332
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161332
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161332
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.25 20170922161332
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161332
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161333
B0 0002 00 00 00 00 80 FF FF 00 FF F83A F83C F83F 20BF 222.50 20170922161333
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161333
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161333
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161333
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161333
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.25 20170922161333
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161334
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161334
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.25 20170922161334
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161334
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.75 20170922161334
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161334
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161334
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161334
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.75 20170922161335
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.75 20170922161335
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 223.00 20170922161335
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161335
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161335
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161335
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161335
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161336
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161336
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161336
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.75 20170922161336
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161336
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.25 20170922161336
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161336
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161337
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.75 20170922161337
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 223.00 20170922161337
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161337
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 223.25 20170922161337
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.75 20170922161337
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161337
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161337
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 223.00 20170922161338
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161338
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 223.00 20170922161338
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161338
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 223.00 20170922161338
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161338
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161338
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.75 20170922161338
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 223.00 20170922161339
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.75 20170922161339
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 223.00 20170922161339
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161339
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161339
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161340
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161340
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 223.00 20170922161340
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161340
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.75 20170922161340
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.25 20170922161340
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161340
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.75 20170922161340
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161341
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.75 20170922161341
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161341
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161341
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161341
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.00 20170922161341
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.25 20170922161341
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161342
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161342
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.75 20170922161342
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161342
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161342
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161342
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161343
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161343
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 223.00 20170922161343
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 223.00 20170922161343
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.75 20170922161343
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161343
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.25 20170922161343
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.75 20170922161343
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161344
B0 0002 00 00 00 00 80 FF FF 00 FF F83A F83B F83F 20BF 222.50 20170922161344
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161344
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161344
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.75 20170922161344
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.25 20170922161344
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.00 20170922161344
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161344
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161345
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 223.00 20170922161345
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161345
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161345
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 223.00 20170922161345
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161345
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161345
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.75 20170922161345
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161346
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.75 20170922161346
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.75 20170922161346
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161346
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161346
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.00 20170922161346
B0 0002 00 00 00 00 80 FF FF 00 FF F83A F83B F83F 20BF 222.50 20170922161346
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161347
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161347
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.75 20170922161347
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161347
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 223.00 20170922161347
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161347
B0 0002 00 00 00 00 80 FF FF 00 FF F83A F83C F83F 20BF 222.25 20170922161347
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161347
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161348
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.75 20170922161348
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.75 20170922161348
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161348
B0 0002 00 00 00 00 80 FF FF 00 FF F83A F83C F83F 20BF 222.50 20170922161348
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.25 20170922161348
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.25 20170922161348
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161348
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161349
B0 0002 00 00 00 00 80 FF FF 00 FF F83A F83B F83F 20BF 222.50 20170922161349
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 223.00 20170922161349
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 223.00 20170922161349
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.75 20170922161349
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161349
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.25 20170922161349
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.75 20170922161349
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.75 20170922161350
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 223.00 20170922161350
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.75 20170922161350
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 223.00 20170922161350
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161350
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.25 20170922161350
B0 0002 00 00 00 00 80 FF FF 00 FF F83A F83B F83F 20BF 222.25 20170922161350
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161351
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161351
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161351
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161351
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161351
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.25 20170922161351
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161351
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161351
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 223.00 20170922161352
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 223.00 20170922161352
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161352
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 223.00 20170922161352
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161352
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161352
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161352
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161353
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 223.00 20170922161353
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.75 20170922161353
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.75 20170922161353
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.75 20170922161353
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161353
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161353
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161353
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161354
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161354
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.75 20170922161354
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161354
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161354
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.25 20170922161354
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.25 20170922161354
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161355
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.75 20170922161355
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161355
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161355
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161355
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161355
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161355
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161355
B0 0002 00 00 00 00 80 FF FF 00 FF F83A F83B F83F 20BF 222.50 20170922161356
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161356
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161356
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161356
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161356
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.25 20170922161356
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.25 20170922161356
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161356
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161357
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 223.00 20170922161357
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.75 20170922161357
