Address 79 7A 7B 7C 7D 7E 7F 80 81 82 90 8D 8E 8F Time
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001B 001E 1348 20170506140241
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001B 001E 1348 20170506140241
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001B 001E 1348 20170506140242
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001B 001E 1348 20170506140242
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001B 001E 1348 20170506140242
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001B 001E 1348 20170506140242
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001B 001E 1348 20170506140242
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001B 001E 1348 20170506140242
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001B 001E 1348 20170506140242
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001B 001E 1348 20170506140242
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001B 001E 1348 20170506140243
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001B 001E 1348 20170506140243
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001B 001E 1348 20170506140243
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001B 001E 1348 20170506140243
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001B 001E 1348 20170506140243
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001B 001E 1348 20170506140243
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001B 001E 1348 20170506140243
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001B 001E 1348 20170506140243
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001E 1348 20170506140243
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001E 1348 20170506140244
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001E 1348 20170506140244
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001E 1348 20170506140244
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001E 1348 20170506140244
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001E 1348 20170506140244
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001E 1348 20170506140244
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001E 1348 20170506140244
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001E 1348 20170506140244
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001E 1348 20170506140245
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001E 1348 20170506140245
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001E 1348 20170506140245
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001E 1348 20170506140245
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001E 1348 20170506140245
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001E 1348 20170506140245
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001E 1348 20170506140245
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001E 1348 20170506140245
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001E 1348 20170506140245
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001E 1348 20170506140246
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001E 1348 20170506140246
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001E 1348 20170506140246
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001E 1348 20170506140246
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001E 1348 20170506140246
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001B 001E 1348 20170506140246
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001B 001E 1348 20170506140246
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001B 001E 1348 20170506140246
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001E 1348 20170506140247
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001E 1348 20170506140247
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001E 1348 20170506140247
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001E 1348 20170506140247
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001E 1348 20170506140247
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001E 1348 20170506140247
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001E 1348 20170506140247
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001E 1348 20170506140247
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001E 1348 20170506140247
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001E 1348 20170506140248
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001E 1348 20170506140248
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001E 1348 20170506140248
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001E 1348 20170506140248
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001E 1348 20170506140248
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001E 1348 20170506140248
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001E 1348 20170506140248
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001E 1348 20170506140248
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001B 001E 1348 20170506140248
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001B 001E 1348 20170506140249
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001B 001E 1348 20170506140249
D0 0002 00 00 00 00 80 FF 00 00 FF 001A 001B 001E 1348 20170506140249
