Address 79 7A 7B 7C 7D 7E 7F 80 81 82 90 8D 8E 8F Time
D0 0000 00 00 00 00 00 FF 00 00 FF 0014 0016 0016 1B86 20170506141339
D0 0002 00 00 00 00 80 FF 00 00 FF 0014 0016 0016 1B84 20170506141339
D0 0002 00 00 00 00 80 FF 00 00 FF 0014 0016 0017 1B85 20170506141339
D0 0002 00 00 00 00 80 FF 00 00 FF 0014 0016 0017 1B84 20170506141340
D0 0002 00 00 00 00 80 FF 00 00 FF 0015 0016 0018 1B84 20170506141340
D0 0002 00 00 00 00 80 FF 00 00 FF 0015 0016 0018 1B87 20170506141340
D0 0002 00 00 00 00 80 FF 00 00 FF 0015 0017 0018 1B87 20170506141340
D0 0002 00 00 00 00 80 FF 00 00 FF 0015 0017 0018 1B84 20170506141340
D0 0002 00 00 00 00 80 FF 00 00 FF 0015 0017 0019 1B82 20170506141340
D0 0002 00 00 00 00 80 FF 00 00 FF 0015 0017 0019 1B84 20170506141340
D0 0002 00 00 00 00 80 FF 00 00 FF 0016 0017 0019 1B84 20170506141340
D0 0002 00 00 00 00 80 FF 00 00 FF 0016 0018 0019 1B84 20170506141341
D0 0002 00 00 00 00 80 FF 00 00 FF 0016 0018 0019 1B82 20170506141341
D0 0002 00 00 00 00 80 FF 00 00 FF 0016 0018 001A 1B80 20170506141341
D0 0002 00 00 00 00 80 FF 00 00 FF 0017 0018 001A 1B83 20170506141341
D0 0002 00 00 00 00 80 FF 00 00 FF 0017 0018 001A 1B85 20170506141341
D0 0002 00 00 00 00 80 FF 00 00 FF 0017 0018 001A 1B80 20170506141341
D0 0002 00 00 00 00 80 FF 00 00 FF 0017 0018 001A 1B80 20170506141341
D0 0002 00 00 00 00 80 FF 00 00 FF 0017 0019 001A 1B80 20170506141341
D0 0002 00 00 00 00 80 FF 00 00 FF 0017 0019 001A 1B80 20170506141341
D0 0002 00 00 00 00 80 FF 00 00 FF 0017 0019 001B 1B80 20170506141342
D0 0002 00 00 00 00 80 FF 00 00 FF 0017 0019 001B 1B7F 20170506141342
D0 0002 00 00 00 00 80 FF 00 00 FF 0017 0019 001B 1B80 20170506141342
D0 0002 00 00 00 00 80 FF 00 00 FF 0017 0019 001B 1B7F 20170506141342
D0 0002 00 00 00 00 80 FF 00 00 FF 0017 0019 001B 1B7C 20170506141342
D0 0002 00 00 00 00 80 FF 00 00 FF 0018 0019 001C 1B7E 20170506141342
D0 0002 00 00 00 00 80 FF 00 00 FF 0018 0019 001C 1B7C 20170506141342
D0 0002 00 00 00 00 80 FF 00 00 FF 0018 0019 001C 1B7C 20170506141342
D0 0002 00 00 00 00 80 FF 00 00 FF 0018 0019 001C 1B79 20170506141343
D0 0002 00 00 00 00 80 FF 00 00 FF 0018 0019 001C 1B7C 20170506141343
D0 0002 00 00 00 00 80 FF 00 00 FF 0018 0019 001C 1B7C 20170506141343
D0 0002 00 00 00 00 80 FF 00 00 FF 0018 0019 001C 1B7C 20170506141343
D0 0002 00 00 00 00 80 FF 00 00 FF 0018 001A 001C 1B7C 20170506141343
D0 0002 00 00 00 00 80 FF 00 00 FF 0018 001A 001C 1B78 20170506141343
D0 0002 00 00 00 00 80 FF 00 00 FF 0018 001A 001C 1B7B 20170506141343
D0 0002 00 00 00 00 80 FF 00 00 FF 0018 001A 001C 1B78 20170506141343
D0 0002 00 00 00 00 80 FF 00 00 FF 0018 001A 001C 1B77 20170506141344
D0 0002 00 00 00 00 80 FF 00 00 FF 0018 001A 001D 1B77 20170506141344
D0 0002 00 00 00 00 80 FF 00 00 FF 0018 001A 001D 1B7C 20170506141344
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001A 001D 1B75 20170506141344
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001A 001D 1B75 20170506141344
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001A 001D 1B72 20170506141344
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001A 001D 1B73 20170506141344
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001A 001D 1B71 20170506141344
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001A 001D 1B71 20170506141344
