Address 79 7A 7B 7C 7D 7E 7F 80 81 82 8D 8E 8F 90 Time
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914163318
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914163318
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914163318
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914163318
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914163318
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914163318
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914163318
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914163319
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914163319
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914163319
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914163319
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914163319
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914163319
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914163319
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914163320
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914163320
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914163320
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F837 F83C 20FA 20170914163320
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914163320
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914163320
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914163320
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914163320
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914163321
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914163321
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914163321
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914163321
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914163321
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914163321
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914163321
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914163321
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914163322
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914163322
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914163322
