Address 79 7A 7B 7C 7D 7E 7F 80 81 82 8D 8E 8F 90 88 89 97 8B 8C 96 86 Time
B0 0000 00 00 00 00 00 FF FF 00 FF 29.00 29.50 31.00 2928 222.50 0.10 3.50 12.00 0.03 0.38 4.000 20170929084111
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2928 222.50 0.10 3.50 12.00 0.01 0.09 4.000 20170929084111
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2928 222.50 0.10 3.50 12.00 0.01 0.09 4.000 20170929084112
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2928 222.50 0.10 3.50 12.00 0.01 0.38 3.000 20170929084112
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2928 222.75 0.10 3.50 12.00 0.03 0.38 3.000 20170929084112
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2928 222.50 0.10 3.50 12.00 0.01 0.38 3.000 20170929084112
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2928 222.50 0.10 3.50 12.00 0.03 0.09 4.000 20170929084113
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2944 222.50 0.10 3.50 12.00 0.01 0.38 3.000 20170929084113
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2944 222.50 0.10 3.50 12.00 0.03 0.38 4.000 20170929084113
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2944 222.50 0.10 3.50 12.00 0.03 0.38 4.000 20170929084113
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2944 222.75 0.10 3.50 12.00 0.03 0.09 4.000 20170929084113
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2944 223.00 0.10 3.50 12.00 0.03 0.38 4.000 20170929084114
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2944 222.75 0.10 3.50 12.00 0.03 0.38 4.000 20170929084114
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2944 222.50 0.10 3.50 12.00 0.03 0.38 3.000 20170929084114
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.00 31.00 2944 222.75 0.10 3.50 12.00 0.03 0.09 3.000 20170929084114
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2944 222.75 0.10 3.50 12.00 0.03 0.09 4.000 20170929084115
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2944 223.00 0.10 3.50 12.00 0.03 0.38 4.000 20170929084115
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2944 222.50 0.10 3.50 12.00 0.03 0.38 4.000 20170929084115
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2944 222.50 0.10 3.50 12.00 0.03 0.38 4.000 20170929084115
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2944 222.50 0.10 3.50 12.00 0.03 0.38 3.000 20170929084116
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2928 222.75 0.10 3.50 12.00 0.03 0.38 3.000 20170929084116
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2928 223.00 0.10 3.50 12.00 0.03 0.38 3.000 20170929084116
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2928 222.50 0.10 3.50 12.00 0.03 0.38 3.000 20170929084116
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2928 222.50 0.10 3.50 12.00 0.01 0.38 4.000 20170929084117
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2928 222.50 0.10 3.50 12.00 0.03 0.38 4.000 20170929084117
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2928 222.75 0.10 3.50 12.00 0.03 0.38 4.000 20170929084117
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2928 222.25 0.10 3.50 12.00 0.03 0.38 4.000 20170929084117
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.00 31.00 2928 222.75 0.10 3.50 12.00 0.03 0.09 3.000 20170929084118
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2944 222.50 0.10 3.50 12.00 0.01 0.38 3.000 20170929084118
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2944 222.50 0.10 3.50 12.00 0.01 0.09 3.000 20170929084118
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2944 222.50 0.10 3.50 12.00 0.03 0.38 4.000 20170929084118
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2944 222.25 0.10 3.50 12.00 0.03 0.38 4.000 20170929084119
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2944 222.50 0.10 3.50 12.00 0.03 0.38 4.000 20170929084119
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2944 222.75 0.10 3.50 12.00 0.03 0.38 4.000 20170929084119
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2944 222.50 0.10 3.50 12.00 0.01 0.38 4.000 20170929084119
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2944 222.50 0.10 3.50 12.00 0.03 0.09 3.000 20170929084119
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2944 222.25 0.10 3.50 12.00 0.03 0.09 3.000 20170929084120
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.50 31.00 2944 222.75 0.10 3.50 12.00 0.03 0.09 4.000 20170929084120
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2944 222.50 0.10 3.50 12.00 0.03 0.09 4.000 20170929084120
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.50 31.00 2944 222.75 0.10 3.50 12.00 0.01 0.38 4.000 20170929084120
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2944 222.75 0.10 3.50 12.00 0.03 0.38 4.000 20170929084121
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.50 31.00 2944 222.75 0.10 3.50 12.00 0.03 0.38 4.000 20170929084121
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2944 222.25 0.10 3.50 12.00 0.03 0.09 4.000 20170929084121
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2944 222.50 0.10 3.50 12.00 0.03 0.38 3.000 20170929084121
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2944 222.50 0.10 3.50 12.00 0.03 0.09 4.000 20170929084122
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2944 222.50 0.10 3.50 12.00 0.01 0.38 3.000 20170929084122
