Address 79 7A 7B 7C 7D 7E 7F 80 81 82 90 8D 8E 8F Time
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001C 001F 1348 20170506141243
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001C 001F 1348 20170506141243
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001C 001F 1348 20170506141243
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001C 001F 1348 20170506141243
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001C 001F 1348 20170506141243
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001C 001F 1348 20170506141243
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001C 001F 1348 20170506141243
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001C 001F 1348 20170506141243
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001C 001F 1348 20170506141244
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001C 001F 1348 20170506141244
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001C 001F 1348 20170506141244
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001C 001F 1348 20170506141244
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001C 001F 1348 20170506141244
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001C 001F 1348 20170506141244
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001C 001F 1348 20170506141244
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001C 001F 1348 20170506141244
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001C FFFF 1348 20170506141244
D0 0002 00 00 00 00 80 FF 00 00 FF 0019 001C FFFF 1348 20170506141245
D0 284A 00 00 38 00 80 FF 00 00 FF 0019 001C FFFF 1348 20170506141245
D0 284A 00 00 38 00 80 FF 00 00 FF 0019 001C FFFF 1342 20170506141245
D0 284A 00 00 38 00 80 FF 00 00 FF 0019 001C FFFF 1339 20170506141245
D0 284A 00 00 38 00 80 FF 00 00 FF 0019 001C FFFF 1333 20170506141245
D0 284A 00 00 38 00 80 FF 00 00 FF 0019 001C FFFF 132A 20170506141245
D0 284A 00 00 38 00 80 FF 00 00 FF 0019 001C FFFF 131B 20170506141245
D0 284A 00 00 38 00 80 FF 00 00 FF 0019 001C FFFF 130C 20170506141245
D0 284A 00 00 38 00 80 FF 00 00 FF 0019 001C FFFF 1302 20170506141246
D0 284A 00 00 38 00 80 FF 00 00 FF 0019 001C FFFF 12FD 20170506141246
D0 284A 00 00 38 00 80 FF 00 00 FF 0019 001C FFFF 12E6 20170506141246
D0 284A 00 00 38 00 80 FF 00 00 FF 0019 001C FFFF 12D0 20170506141246
D0 284A 00 00 38 00 80 FF 00 00 FF 0019 001C FFFF 12CA 20170506141246
D0 284A 00 00 38 00 80 FF 00 00 FF 0019 001C FFFF 12B9 20170506141246
D0 284A 00 00 38 00 80 FF 00 00 FF 0019 001C FFFF 12A3 20170506141246
D0 284A 00 00 38 00 80 FF 00 00 FF 0019 001C FFFF 1297 20170506141246
D0 284A 00 00 38 00 80 FF 00 00 FF 0019 001C FFFF 1285 20170506141246
D0 284A 00 00 38 00 80 FF 00 00 FF 0019 001C FFFF 126E 20170506141247
D0 284A 00 00 38 00 80 FF 00 00 FF 0019 001C FFFF 126E 20170506141247
D0 284A 00 00 38 00 80 FF 00 00 FF 0019 001C FFFF 1250 20170506141247
D0 284A 00 00 38 00 80 FF 00 00 FF 0019 001C FFFF 1250 20170506141247
D0 284A 00 00 38 00 80 FF 00 00 FF 0019 001C FFFF 122B 20170506141247
D0 284A 00 00 38 00 80 FF 00 00 FF 0019 001C FFFF 121C 20170506141247
D0 284A 00 00 38 00 80 FF 00 00 FF 0019 001C FFFF 1205 20170506141247
D0 284A 00 00 38 00 80 FF 00 00 FF 0019 001C FFFF 0BE5 20170506141247
D0 284A 00 00 38 00 80 FF 00 00 FF 0019 001C FFFF 0BC0 20170506141248
D0 284A 00 00 38 00 80 FF 00 00 FF 0019 001C FFFF 0BC0 20170506141248
D0 284A 00 00 38 00 80 FF 00 00 FF 0019 001C FFFF 0B75 20170506141248
D0 284A 00 00 38 00 80 FF 00 00 FF 0019 001C FFFF 0B75 20170506141248
D0 284A 00 00 38 00 80 FF 00 00 FF 0019 001C FFFF 0B3C 20170506141248
D0 284A 00 00 38 00 80 FF 00 00 FF 0019 001C FFFF 0B2A 20170506141248
D0 284A 00 00 38 00 80 FF 00 00 FF 001A 001C FFFF 0B20 20170506141248
D0 284A 00 00 38 00 80 FF 00 00 FF 001A 001C FFFF 0ADF 20170506141248
D0 284A 00 00 38 00 80 FF 00 00 FF 001A 001C FFFF 0ADF 20170506141249
D0 284A 00 00 38 00 80 FF 00 00 FF 001A 001C FFFF 0ADF 20170506141249
D0 284A 00 00 38 00 80 FF 00 00 FF 001A 001C FFFF 0A94 20170506141249
D0 284A 00 00 38 00 80 FF 00 00 FF 001A 001C FFFF 0A94 20170506141249
