Address 79 7A 7B 7C 7D 7E 7F 80 81 82 8D 8E 8F 90 88 89 97 8B 8C 96 Time
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3008 223.00 0.10 3.50 12.00 0.01 0.09 20170923110848
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3008 223.00 0.10 3.50 12.00 0.01 0.09 20170923110848
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3024 223.00 0.10 3.50 12.00 0.01 0.09 20170923110848
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3024 223.00 0.10 3.50 12.00 0.01 0.38 20170923110848
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3008 223.00 0.10 3.50 12.00 0.01 0.09 20170923110848
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.50 31.00 3008 223.00 0.10 3.50 12.00 0.01 0.09 20170923110848
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3008 223.00 0.10 3.50 12.00 0.01 0.38 20170923110849
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3008 223.00 0.10 3.50 12.00 0.01 0.09 20170923110849
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3008 223.00 0.10 3.50 12.00 0.01 0.09 20170923110849
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3024 223.00 0.10 3.50 12.00 0.01 0.09 20170923110849
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3008 223.25 0.10 3.50 12.00 0.01 0.09 20170923110849
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3024 223.00 0.10 3.50 12.00 0.01 0.38 20170923110850
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3008 222.75 0.10 3.50 12.00 0.01 0.09 20170923110850
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.50 31.00 3024 222.50 0.10 3.50 12.00 0.01 0.38 20170923110850
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3024 222.50 0.10 3.50 12.00 0.01 0.09 20170923110850
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3024 223.00 0.10 3.50 12.00 0.01 0.09 20170923110850
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3024 222.75 0.10 3.50 12.00 0.01 0.38 20170923110851
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3024 222.50 0.10 3.50 12.00 0.01 0.09 20170923110851
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3024 222.75 0.10 3.50 12.00 0.01 0.09 20170923110851
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3024 223.00 0.10 3.50 12.00 0.01 0.09 20170923110851
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3024 223.25 0.10 3.50 12.00 0.01 0.09 20170923110851
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3024 222.75 0.10 3.50 12.00 0.01 0.09 20170923110851
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3024 222.75 0.10 3.50 12.00 0.03 0.09 20170923110852
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3024 222.75 0.10 3.50 12.00 0.01 0.09 20170923110852
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3024 222.50 0.10 3.50 12.00 0.01 0.09 20170923110852
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3024 222.75 0.10 3.50 12.00 0.01 0.09 20170923110852
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3024 223.00 0.10 3.50 12.00 0.01 0.09 20170923110852
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3024 223.00 0.10 3.50 12.00 0.03 0.09 20170923110853
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3024 222.50 0.10 3.50 12.00 0.01 0.09 20170923110853
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3024 222.50 0.10 3.50 12.00 0.01 0.09 20170923110853
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3024 222.75 0.10 3.50 12.00 0.03 0.09 20170923110853
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.50 31.00 3024 223.25 0.10 3.50 12.00 0.01 0.09 20170923110853
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3024 223.00 0.10 3.50 12.00 0.01 0.09 20170923110854
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3024 222.75 0.10 3.50 0.00 0.00 0.00 20170923110854
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.50 31.00 3008 222.75 0.10 3.50 0.00 0.00 0.00 20170923110854
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3008 222.50 0.13 6.00 0.00 0.00 0.00 20170923110854
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3008 222.75 0.13 5.75 0.00 0.00 0.00 20170923110854
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3024 222.75 0.13 5.50 0.00 0.00 0.00 20170923110854
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3056 222.75 0.13 5.25 0.00 0.00 0.00 20170923110855
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3104 222.75 0.13 5.50 0.00 0.00 0.00 20170923110855
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3152 222.50 0.13 5.25 0.00 0.00 0.00 20170923110855
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3216 222.50 0.13 5.25 0.00 0.00 0.00 20170923110855
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3280 222.75 0.10 5.25 0.00 0.00 0.00 20170923110855
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3360 222.75 0.10 5.25 0.00 0.00 0.00 20170923110856
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3440 222.50 0.10 5.25 0.00 0.00 0.00 20170923110856
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3536 222.25 0.10 5.25 0.00 0.00 0.00 20170923110856
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3616 222.50 0.10 5.25 0.00 0.00 0.00 20170923110856
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3712 222.50 0.10 5.25 0.00 0.00 0.00 20170923110856
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3808 222.25 0.10 5.25 0.00 0.00 0.00 20170923110856
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3872 222.75 0.10 2.75 0.00 0.00 0.00 20170923110857
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3936 222.75 0.10 3.00 0.00 0.00 0.00 20170923110857
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4000 222.75 0.10 3.25 0.00 0.00 0.00 20170923110857
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4048 222.50 0.10 3.50 0.00 0.00 0.00 20170923110857
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4080 222.75 0.10 3.50 0.00 0.00 0.00 20170923110857
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4128 223.00 0.10 3.50 0.00 0.00 0.00 20170923110858
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4144 222.75 0.10 3.50 0.00 0.00 0.00 20170923110858
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4176 222.50 0.10 3.50 0.00 0.00 0.00 20170923110858
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4192 222.50 0.10 3.50 0.00 0.00 0.00 20170923110858
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4208 222.50 0.10 3.50 0.00 0.00 0.00 20170923110858
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4208 222.75 0.10 3.50 0.00 0.00 0.00 20170923110859
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4224 222.50 0.10 3.50 0.00 0.00 0.00 20170923110859
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4224 222.50 0.10 3.50 0.00 0.00 0.00 20170923110859
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4224 222.25 0.10 3.50 0.00 0.00 0.00 20170923110859
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.50 31.00 4240 222.75 0.10 3.50 0.00 0.00 0.00 20170923110859
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4240 222.50 0.10 3.50 0.00 0.00 0.00 20170923110900
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4224 222.50 0.10 3.50 0.00 0.00 0.00 20170923110900
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4224 222.50 0.10 3.50 0.00 0.00 0.00 20170923110900
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4224 222.25 0.10 3.50 0.00 0.00 0.00 20170923110900
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4224 222.75 0.10 3.50 0.00 0.00 0.00 20170923110900
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4224 222.75 0.10 3.25 0.00 0.00 0.00 20170923110900
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4208 222.50 0.10 3.25 0.00 0.00 0.00 20170923110901
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4208 222.50 0.10 3.50 0.00 0.00 0.00 20170923110901
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4208 222.50 0.10 3.50 0.00 0.00 0.00 20170923110901
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4192 222.50 0.10 3.50 0.00 0.00 0.00 20170923110901
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4192 222.75 0.10 3.50 0.00 0.00 0.00 20170923110901
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4176 222.50 0.10 3.25 0.00 0.00 0.00 20170923110902
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4176 222.50 0.10 3.50 0.00 0.00 0.00 20170923110902
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4176 222.50 0.10 3.25 0.00 0.00 0.00 20170923110902
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4160 222.50 0.10 3.25 0.00 0.00 0.00 20170923110902
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4160 223.00 0.10 3.25 0.00 0.00 0.00 20170923110902
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4144 222.75 0.10 3.25 0.00 0.00 0.00 20170923110903
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4144 222.75 0.10 3.25 0.00 0.00 0.00 20170923110903
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4128 222.50 0.10 3.25 0.00 0.00 0.00 20170923110903
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4128 222.75 0.10 3.25 0.00 0.00 0.00 20170923110903
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4112 222.75 0.10 3.25 0.00 0.00 0.00 20170923110903
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4112 223.00 0.10 3.25 0.00 0.00 0.00 20170923110903
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4096 223.00 0.10 3.25 0.00 0.00 0.00 20170923110904
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4096 223.00 0.10 3.25 0.00 0.00 0.00 20170923110904
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4080 222.50 0.10 3.25 0.00 0.00 0.00 20170923110904
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4080 222.75 0.10 3.25 0.00 0.00 0.00 20170923110904
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4064 222.75 0.10 3.25 0.00 0.00 0.00 20170923110904
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4064 222.75 0.10 3.25 0.00 0.00 0.00 20170923110905
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4048 222.75 0.10 3.25 0.00 0.00 0.00 20170923110905
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4048 222.75 0.10 3.25 0.00 0.00 0.00 20170923110905
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4032 223.00 0.10 3.25 0.00 0.00 0.00 20170923110905
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4032 223.00 0.10 3.25 0.00 0.00 0.00 20170923110905
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4016 223.25 0.10 3.25 0.00 0.00 0.00 20170923110906
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4000 223.00 0.10 3.25 0.00 0.00 0.00 20170923110906
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4000 223.00 0.10 3.25 0.00 0.00 0.00 20170923110906
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4000 223.00 0.10 3.25 0.00 0.00 0.00 20170923110906
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3984 223.25 0.10 3.25 0.00 0.00 0.00 20170923110906
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3984 223.00 0.10 3.25 0.00 0.00 0.00 20170923110907
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3984 223.25 0.10 3.25 0.00 0.00 0.00 20170923110907
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3968 223.00 0.10 3.25 0.00 0.00 0.00 20170923110907
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3968 222.75 0.10 3.25 0.00 0.00 0.00 20170923110907
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3968 222.75 0.10 3.25 0.00 0.00 0.00 20170923110907
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3968 223.00 0.10 3.25 0.00 0.00 0.00 20170923110907
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3968 222.75 0.10 3.25 0.00 0.00 0.00 20170923110908
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3968 222.75 0.10 3.25 0.00 0.00 0.00 20170923110908
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3968 223.00 0.10 3.25 0.00 0.00 0.00 20170923110908
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3968 223.00 0.10 3.25 0.00 0.00 0.00 20170923110908
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3968 223.00 0.10 3.25 0.00 0.00 0.00 20170923110908
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3984 222.75 0.10 3.25 0.00 0.00 0.00 20170923110908
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3984 223.25 0.10 3.25 0.00 0.00 0.00 20170923110909
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3984 223.00 0.10 3.25 0.00 0.00 0.00 20170923110909
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3984 222.75 0.10 3.25 0.00 0.00 0.00 20170923110909
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3984 223.00 0.10 3.25 0.00 0.00 0.00 20170923110909
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3984 223.00 0.10 3.25 0.00 0.00 0.00 20170923110909
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3984 223.25 0.10 3.25 0.00 0.00 0.00 20170923110910
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3984 223.00 0.10 3.25 0.00 0.00 0.00 20170923110910
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3984 223.00 0.10 3.25 0.00 0.00 0.00 20170923110910
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3984 223.25 0.10 3.25 0.00 0.00 0.00 20170923110910
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3984 223.25 0.10 3.25 0.00 0.00 0.00 20170923110910
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3984 223.00 0.10 3.25 0.00 0.00 0.00 20170923110911
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3984 223.25 0.10 3.25 0.00 0.00 0.00 20170923110911
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4000 223.00 0.10 3.25 0.00 0.00 0.00 20170923110911
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3984 223.00 0.10 3.25 0.00 0.00 0.00 20170923110911
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3984 223.00 0.10 3.25 0.00 0.00 0.00 20170923110911
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3984 223.00 0.10 3.25 0.00 0.00 0.00 20170923110911
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 3984 223.00 0.10 3.25 0.00 0.00 0.00 20170923110912
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4000 223.00 0.10 3.25 0.00 0.00 0.00 20170923110912
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4000 223.25 0.10 3.25 0.00 0.00 0.00 20170923110912
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4000 223.25 0.10 3.25 0.00 0.00 0.00 20170923110912
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4000 223.50 0.10 3.25 0.00 0.00 0.00 20170923110912
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4000 223.25 0.10 3.25 0.00 0.00 0.00 20170923110913
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4000 223.25 0.10 3.25 0.00 0.00 0.00 20170923110913
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4000 223.00 0.10 3.25 0.00 0.00 0.00 20170923110913
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4000 223.25 0.10 3.25 0.00 0.00 0.00 20170923110913
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4000 223.50 0.10 3.25 0.00 0.00 0.00 20170923110913
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4000 223.50 0.10 3.25 0.00 0.00 0.00 20170923110914
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4000 223.25 0.10 3.25 0.00 0.00 0.00 20170923110914
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4000 223.00 0.10 3.25 0.00 0.00 0.00 20170923110914
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4000 223.00 0.10 3.25 0.00 0.00 0.00 20170923110914
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4000 223.25 0.10 3.25 0.00 0.00 0.00 20170923110914
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4000 223.25 0.10 3.25 0.00 0.00 0.00 20170923110914
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4000 223.00 0.10 3.25 0.00 0.00 0.00 20170923110915
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4000 223.25 0.10 3.25 0.00 0.00 0.00 20170923110915
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4000 223.25 0.10 3.25 0.00 0.00 0.00 20170923110915
B0 0843 00 00 00 00 80 FF FF 00 FF 27.50 29.00 31.00 4000 223.25 0.10 3.25 0.00 0.00 0.00 20170923110915
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4000 223.25 0.10 3.25 0.00 0.00 0.00 20170923110915
B0 0843 00 00 00 00 80 FF FF 00 FF 27.50 29.00 31.00 4000 223.50 0.10 3.25 0.00 0.00 0.00 20170923110916
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4000 223.25 0.10 3.25 0.00 0.00 0.00 20170923110916
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4000 223.00 0.10 3.25 0.00 0.00 0.00 20170923110916
B0 0843 00 00 00 00 80 FF FF 00 FF 27.50 29.00 31.00 4000 223.25 0.10 3.25 0.00 0.00 0.00 20170923110916
B0 0843 00 00 00 00 80 FF FF 00 FF 27.50 29.00 31.00 4000 223.50 0.10 3.25 0.00 0.00 0.00 20170923110916
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4000 223.50 0.10 3.25 0.00 0.00 0.00 20170923110917
B0 0843 00 00 00 00 80 FF FF 00 FF 27.50 29.00 31.00 4000 223.25 0.10 3.25 0.00 0.00 0.00 20170923110917
B0 0843 00 00 00 00 80 FF FF 00 FF 27.50 29.00 31.00 4000 223.25 0.10 3.25 0.00 0.00 0.00 20170923110917
B0 0843 00 00 00 00 80 FF FF 00 FF 27.50 29.00 31.00 4000 223.25 0.10 3.25 0.00 0.00 0.00 20170923110917
B0 0843 00 00 00 00 80 FF FF 00 FF 27.50 29.00 31.00 4000 223.50 0.10 3.25 0.00 0.00 0.00 20170923110917
B0 0843 00 00 00 00 80 FF FF 00 FF 27.50 29.00 31.00 4000 223.25 0.10 3.25 0.00 0.00 0.00 20170923110918
B0 0843 00 00 00 00 80 FF FF 00 FF 27.50 29.00 31.00 4000 223.25 0.10 3.25 0.00 0.00 0.00 20170923110918
B0 0843 00 00 00 00 80 FF FF 00 FF 27.50 29.00 31.00 4000 223.00 0.10 3.25 0.00 0.00 0.00 20170923110918
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4000 222.75 0.10 3.25 0.00 0.00 0.00 20170923110918
B0 0843 00 00 00 00 80 FF FF 00 FF 27.50 29.00 31.00 4000 223.25 0.10 3.25 0.00 0.00 0.00 20170923110918
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4000 223.25 0.10 3.25 0.00 0.00 0.00 20170923110918
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4000 223.00 0.10 3.25 0.00 0.00 0.00 20170923110919
B0 0843 00 00 00 00 80 FF FF 00 FF 27.50 29.00 31.00 4000 223.00 0.10 3.25 0.00 0.00 0.00 20170923110919
B0 0843 00 00 00 00 80 FF FF 00 FF 27.50 29.00 31.00 4000 223.00 0.10 3.25 0.00 0.00 0.00 20170923110919
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4000 223.25 0.10 3.25 0.00 0.00 0.00 20170923110919
B0 0843 00 00 00 00 80 FF FF 00 FF 27.50 29.00 31.00 4000 223.00 0.10 3.25 0.00 0.00 0.00 20170923110919
B0 0843 00 00 00 00 80 FF FF 00 FF 27.50 29.00 31.00 4000 223.25 0.10 3.25 0.00 0.00 0.00 20170923110920
B0 0843 00 00 00 00 80 FF FF 00 FF 27.50 29.00 31.00 4000 223.25 0.10 3.25 0.00 0.00 0.00 20170923110920
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 28.50 31.00 4000 222.75 0.10 3.25 0.00 0.00 0.00 20170923110920
B0 0843 00 00 00 00 80 FF FF 00 FF 27.50 29.00 31.00 4000 223.00 0.10 3.25 0.00 0.00 0.00 20170923110920
B0 0843 00 00 00 00 80 FF FF 00 FF 27.50 28.50 31.00 4000 223.25 0.10 3.25 0.00 0.00 0.00 20170923110920
B0 0843 00 00 00 00 80 FF FF 00 FF 27.50 29.00 31.00 4000 223.00 0.10 3.25 0.00 0.00 0.00 20170923110921
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4000 222.75 0.10 3.25 0.00 0.00 0.00 20170923110921
B0 0843 00 00 00 00 80 FF FF 00 FF 27.50 29.00 31.00 4000 223.00 0.10 3.25 0.00 0.00 0.00 20170923110921
B0 0843 00 00 00 00 80 FF FF 00 FF 27.50 29.00 31.00 4000 223.00 0.10 3.25 0.00 0.00 0.00 20170923110921
B0 0843 00 00 00 00 80 FF FF 00 FF 28.00 29.00 31.00 4000 223.00 0.10 3.25 0.00 0.00 0.00 20170923110921
