Address 79 7A 7B 7C 7D 7E 7F 80 81 82 8D 8E 8F 90 Time
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143740
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143740
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143741
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143741
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143741
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143741
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143741
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F837 F83C 20FA 20170914143741
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143741
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143741
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143742
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F837 F83C 20FA 20170914143742
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143742
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143742
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143742
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143742
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143742
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143742
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F837 F83C 20FA 20170914143743
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F837 F83C 20FA 20170914143743
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143743
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143743
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143743
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F838 F83C 20FA 20170914143743
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143743
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F837 F83C 20FA 20170914143743
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143744
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F837 F83C 20FA 20170914143744
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143744
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143744
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143744
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F837 F83C 20FA 20170914143744
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F837 F83C 20FA 20170914143744
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143744
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F837 F83C 20FA 20170914143745
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F837 F83C 20FA 20170914143745
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143745
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143745
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143745
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143745
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F837 F83C 20FA 20170914143745
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F837 F83C 20FA 20170914143745
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143746
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143746
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143746
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143746
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F837 F83C 20FA 20170914143746
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143746
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143746
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143746
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143747
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F837 F83C 20FA 20170914143747
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143747
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143747
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20F9 20170914143747
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20F9 20170914143747
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20F9 20170914143747
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F837 F83C 20F9 20170914143747
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20F9 20170914143747
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20F9 20170914143748
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20F9 20170914143748
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20F9 20170914143748
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20F9 20170914143748
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20F9 20170914143748
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F837 F83C 20F9 20170914143748
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20F9 20170914143748
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20F9 20170914143748
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F837 F83C 20FA 20170914143749
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20F9 20170914143749
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143749
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143749
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143749
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143749
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F837 F83C 20FA 20170914143749
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143749
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143750
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143750
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F837 F83C 20FA 20170914143750
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143750
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143750
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143750
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143750
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143750
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143751
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F837 F83C 20FA 20170914143751
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143751
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143751
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143751
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143751
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143751
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143751
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F837 F83C 20FA 20170914143752
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143752
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F837 F83C 20FA 20170914143752
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F837 F83C 20FA 20170914143752
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F837 F83C 20FA 20170914143752
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143752
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143752
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143752
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143753
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143753
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143753
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143753
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143753
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143753
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F837 F83C 20FA 20170914143753
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143753
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143754
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F837 F83C 20FA 20170914143754
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143754
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143754
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F837 F83C 20FA 20170914143754
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F837 F83C 20FA 20170914143754
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143754
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143754
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143755
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F837 F83C 20FA 20170914143755
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143755
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143755
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143755
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143755
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143755
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143755
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143756
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143756
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F837 F83C 20FA 20170914143756
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F837 F83C 20FA 20170914143756
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143756
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143756
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F837 F83C 20FA 20170914143756
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143756
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143757
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143757
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20FA 20170914143757
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20F9 20170914143757
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20F9 20170914143757
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20F9 20170914143757
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F837 F83C 20F9 20170914143757
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20F9 20170914143757
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20F9 20170914143758
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20F9 20170914143758
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20F9 20170914143758
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20F9 20170914143758
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20F9 20170914143758
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F837 F83C 20F9 20170914143758
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20F9 20170914143758
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20F9 20170914143758
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F837 F83C 20F9 20170914143759
B0 0843 00 00 00 00 80 FF FF 00 FF F837 F838 F83C 20F9 20170914143759
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F837 F83C 20F9 20170914143759
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F838 F83C 20F9 20170914143759
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F838 F83C 20F9 20170914143759
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F838 F83C 20F9 20170914143759
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F838 F83C 20F9 20170914143759
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F837 F83C 20F9 20170914143759
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F838 F83C 20F9 20170914143800
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F838 F83C 20F9 20170914143800
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F838 F83C 20F9 20170914143800
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F838 F83C 20F9 20170914143800
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F838 F83C 20F9 20170914143800
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F838 F83C 20F9 20170914143800
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F838 F83C 20F9 20170914143800
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F837 F83C 20F9 20170914143800
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F838 F83C 20F9 20170914143800
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F838 F83C 20F9 20170914143801
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F838 F83C 20F9 20170914143801
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F838 F83C 20F9 20170914143801
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F837 F83C 20F9 20170914143801
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F838 F83C 20F9 20170914143801
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F837 F83C 20F9 20170914143801
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F838 F83C 20F9 20170914143801
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F838 F83C 20F9 20170914143801
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F838 F83C 20F8 20170914143802
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F838 F83C 20F8 20170914143802
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F838 F83C 20F8 20170914143802
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F838 F83C 20F8 20170914143802
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F838 F83C 20F8 20170914143802
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F838 F83C 20F8 20170914143802
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F837 F83C 20F8 20170914143802
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F838 F83C 20F8 20170914143802
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F837 F83C 20F8 20170914143803
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F838 F83C 20F9 20170914143803
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F838 F83C 20F9 20170914143803
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F838 F83C 20F9 20170914143803
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F838 F83C 20F9 20170914143803
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F838 F83C 20F9 20170914143803
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F838 F83C 20F9 20170914143803
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F838 F83C 20F9 20170914143803
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F838 F83C 20F9 20170914143804
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F838 F83C 20F9 20170914143804
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F838 F83C 20F9 20170914143804
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F837 F83C 20F9 20170914143804
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F838 F83C 20F9 20170914143804
B0 284B 00 00 38 00 80 FF FF 00 FF F838 F838 F83C 20FA 20170914143804
B0 284B 00 00 38 00 80 FF FF 00 FF F838 F838 F83C 20FA 20170914143804
B0 284B 00 00 38 00 80 FF FF 00 FF F838 F838 F83C 20FA 20170914143804
B0 284B 00 00 38 00 80 FF FF 00 FF F838 F838 F83C 20FA 20170914143805
B0 284B 00 00 38 00 80 FF FF 00 FF F838 F838 F83C 20FA 20170914143805
B0 284B 00 00 38 00 80 FF FF 00 FF F838 F838 F83C 20FA 20170914143805
B0 284B 00 00 38 00 80 FF FF 00 FF F838 F838 F83C 20FA 20170914143805
B0 284B 00 00 38 00 80 FF FF 00 FF F838 F838 F83B 20FA 20170914143805
B0 284B 00 00 38 00 80 FF FF 00 FF F838 F838 F83B 20FA 20170914143805
B0 284B 00 00 38 00 80 FF FF 00 FF F838 F838 F83B 20FB 20170914143805
B0 284B 00 00 38 00 80 FF FF 00 FF F838 F837 F83B 20FB 20170914143805
B0 284B 00 00 38 00 80 FF FF 00 FF F838 F838 F83B 20FB 20170914143805
B0 284B 00 00 38 00 80 FF FF 00 FF F838 F838 F83B 20FB 20170914143806
B0 284B 00 00 38 00 80 FF FF 00 FF F838 F838 F83B 20FB 20170914143806
B0 284B 00 00 38 00 80 FF FF 00 FF F838 F838 F83B 20FB 20170914143806
B0 284B 00 00 38 00 80 FF FF 00 FF F838 F838 F83B 20FB 20170914143806
B0 284B 00 00 38 00 80 FF FF 00 FF F838 F838 F83A 20FB 20170914143806
B0 284B 00 00 38 00 80 FF FF 00 FF F838 F838 F83A 20FB 20170914143806
B0 284B 00 00 38 00 80 FF FF 00 FF F838 F838 F83A 20FB 20170914143806
B0 284B 00 00 38 00 80 FF FF 00 FF F838 F838 F83A 20FB 20170914143806
B0 284B 00 00 38 00 80 FF FF 00 FF F838 F838 F83A 20FB 20170914143807
B0 284B 00 00 38 00 80 FF FF 00 FF F838 F838 F83A 20FA 20170914143807
B0 284B 00 00 38 00 80 FF FF 00 FF F838 F838 F83A 20FA 20170914143807
B0 284B 00 00 38 00 80 FF FF 00 FF F838 F838 F83A 20FA 20170914143807
B0 284B 00 00 38 00 80 FF FF 00 FF F838 F838 F839 20FA 20170914143807
B0 284B 00 00 38 00 80 FF FF 00 FF F838 F838 F839 20FA 20170914143807
B0 284B 00 00 38 00 80 FF FF 00 FF F838 F838 F839 20FA 20170914143807
