Address 79 7A 7B 7C 7D 7E 7F 80 81 82 90 8D 8E 8F Time
D0 0002 8200 E900 FF00 9400 A080 FFFF 6900 0200 FFFF 0018 0019 0024 1BA5 20170505190419
D0 0002 8200 E900 FF00 9400 A080 FFFF 6900 0200 FFFF 0018 0019 0024 1BA5 20170505190419
D0 0002 8200 E900 FF00 9400 A080 FFFF 6900 0200 FFFF 0019 0019 0023 1BA3 20170505190419
D0 0002 8200 E900 FF00 9400 A080 FFFF 6900 0200 FFFF 0019 0019 0023 1BA2 20170505190419
D0 0002 8200 E900 FF00 9400 A080 FFFF 6900 0200 FFFF 0019 0019 0023 1BA2 20170505190419
D0 0002 8200 E900 FF00 9400 A080 FFFF 6900 0200 FFFF 0019 0019 0023 1BA0 20170505190419
D0 0002 8200 E900 FF00 9400 A080 FFFF 6900 0200 FFFF 0019 001A 0023 1B9F 20170505190420
D0 0002 8200 E900 FF00 9400 A080 FFFF 6900 0200 FFFF 0019 001A 0022 1B9F 20170505190420
D0 0002 8200 E900 FF00 9400 A080 FFFF 6900 0200 FFFF 0019 001A 0022 1B9E 20170505190420
D0 0002 8200 E900 FF00 9400 A080 FFFF 6900 0200 FFFF 0019 001A 0022 1B9B 20170505190420
D0 0002 8200 E900 FF00 9400 A080 FFFF 6900 0200 FFFF 0019 001A 0022 1B9E 20170505190420
D0 0002 8200 E900 FF00 9400 A080 FFFF 6900 0200 FFFF 0019 001A 0022 1B9A 20170505190420
D0 0002 8200 E900 FF00 9400 A080 FFFF 6900 0200 FFFF 0019 001A 0022 1B9A 20170505190420
D0 0002 8200 E900 FF00 9400 A080 FFFF 6900 0200 FFFF 0019 001A 0022 1B9A 20170505190420
D0 0002 8200 E900 FF00 9400 A080 FFFF 6900 0200 FFFF 0019 001A 0021 1B9A 20170505190421
D0 0002 8200 E900 FF00 9400 A080 FFFF 6900 0200 FFFF 0019 001A 0021 1B9A 20170505190421
D0 0002 8200 E900 FF00 9400 A080 FFFF 6900 0200 FFFF 0019 001A 0021 1B97 20170505190421
D0 0002 8200 E900 FF00 9400 A080 FFFF 6900 0200 FFFF 001A 001A 0021 1B99 20170505190421
D0 0002 8200 E900 FF00 9400 A080 FFFF 6900 0200 FFFF 001A 001A 0021 1B96 20170505190421
D0 0002 8200 E900 FF00 9400 A080 FFFF 6900 0200 FFFF 001A 001A 0021 1B93 20170505190421
D0 0002 8200 E900 FF00 9400 A080 FFFF 6900 0200 FFFF 001A 001A 0020 1B8F 20170505190421
D0 0002 8200 E900 FF00 9400 A080 FFFF 6900 0200 FFFF 001A 001A 0020 1B92 20170505190421
D0 0002 8200 E900 FF00 9400 A080 FFFF 6900 0200 FFFF 001A 001A 0020 1B93 20170505190421
D0 0002 8200 E900 FF00 9400 A080 FFFF 6900 0200 FFFF 001A 001A 0020 1B93 20170505190422
D0 0002 8200 E900 FF00 9400 A080 FFFF 6900 0200 FFFF 001A 001A 0020 1B90 20170505190422
D0 0002 8200 E900 FF00 9400 A080 FFFF 6900 0200 FFFF 001A 001A 0020 1B90 20170505190422
D0 0002 8200 E900 FF00 9400 A080 FFFF 6900 0200 FFFF 001A 001A 0020 1B8F 20170505190422
D0 0002 8200 E900 FF00 9400 A080 FFFF 6900 0200 FFFF 001A 001A 0020 1B8F 20170505190422
D0 0002 8200 E900 FF00 9400 A080 FFFF 6900 0200 FFFF 001A 001A 0020 1B8E 20170505190422
D0 0002 8200 E900 FF00 9400 A080 FFFF 6900 0200 FFFF 001A 001B 0020 1B89 20170505190422
D0 0002 8200 E900 FF00 9400 A080 FFFF 6900 0200 FFFF 001A 001B 0020 1B8D 20170505190422
D0 0002 8200 E900 FF00 9400 A080 FFFF 6900 0200 FFFF 001A 001B 001F 1B8B 20170505190423
D0 0002 8200 E900 FF00 9400 A080 FFFF 6900 0200 FFFF 001A 001B 001F 1B89 20170505190423
D0 0002 8200 E900 FF00 9400 A080 FFFF 6900 0200 FFFF 001A 001B 001F 1B8A 20170505190423
D0 0002 8200 E900 FF00 9400 A080 FFFF 6900 0200 FFFF 001A 001B 001F 1B87 20170505190423
D0 0002 8200 E900 FF00 9400 A080 FFFF 6900 0200 FFFF 001A 001B 001F 1B87 20170505190423
D0 0002 8200 E900 FF00 9400 A080 FFFF 6900 0200 FFFF 001A 001B 001F 1B87 20170505190423
D0 0002 8200 E900 FF00 9400 A080 FFFF 6900 0200 FFFF 001A 001B 001F 1B87 20170505190423
D0 0002 8200 E900 FF00 9400 A080 FFFF 6900 0200 FFFF 001A 001B 001F 1B84 20170505190423
D0 0002 8200 E900 FF00 9400 A080 FFFF 6900 0200 FFFF 001A 001B 001F 1B84 20170505190424
