Address 79 7A 7B 7C 7D 7E 7F 80 81 82 8D 8E 8F 90 88 89 97 8B 8C 96 Time
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.50 F83E 3008.00 222.00 0.10 3.50 12.00 0.03 0.38 20170923105423
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.00 F83E 3008.00 222.25 0.10 3.50 12.00 0.01 0.38 20170923105423
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.50 F83E 3008.00 222.00 0.10 3.50 12.00 0.01 0.09 20170923105423
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.00 F83E 3008.00 221.75 0.10 3.50 12.00 0.01 0.09 20170923105424
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.00 F83E 3008.00 222.25 0.10 3.50 12.00 0.01 0.09 20170923105424
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.00 F83E 3008.00 222.25 0.10 3.50 12.00 0.01 0.09 20170923105424
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.00 F83E 3008.00 222.00 0.10 3.50 12.00 0.01 0.38 20170923105424
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.00 F83E 3008.00 222.00 0.10 3.50 12.00 0.01 0.09 20170923105424
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.50 F83E 3008.00 222.25 0.10 3.50 12.00 0.01 0.09 20170923105425
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.50 F83E 3008.00 222.25 0.10 3.50 12.00 0.01 0.09 20170923105425
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.00 F83E 3008.00 222.25 0.10 3.50 12.00 0.01 0.09 20170923105425
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.50 F83E 3008.00 222.00 0.10 3.50 12.00 0.01 0.09 20170923105425
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.00 F83E 3008.00 222.25 0.10 3.50 12.00 0.01 0.09 20170923105425
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.50 F83E 3008.00 222.50 0.10 3.50 12.00 0.03 0.09 20170923105425
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.50 F83E 3008.00 222.50 0.10 3.50 12.00 0.01 0.09 20170923105426
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.00 F83E 3008.00 222.25 0.10 3.50 12.00 0.01 0.38 20170923105426
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.00 F83E 3008.00 222.00 0.10 3.50 12.00 0.01 0.09 20170923105426
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.00 F83E 3008.00 222.25 0.10 3.50 12.00 0.01 0.09 20170923105426
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.50 F83E 3008.00 222.25 0.10 3.50 12.00 0.01 0.09 20170923105426
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.50 F83E 3008.00 222.00 0.10 3.50 12.00 0.01 0.09 20170923105427
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.00 F83E 3008.00 222.50 0.10 3.50 12.00 0.01 0.09 20170923105427
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.50 F83E 3008.00 222.25 0.10 3.50 12.00 0.01 0.09 20170923105427
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.00 F83E 3008.00 222.25 0.10 3.50 12.00 0.01 0.09 20170923105427
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.50 F83E 3008.00 222.25 0.10 3.50 12.00 0.01 0.38 20170923105427
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.50 F83E 3008.00 222.25 0.10 3.50 12.00 0.01 0.09 20170923105428
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.00 F83E 3008.00 222.25 0.10 3.50 12.00 0.01 0.09 20170923105428
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.50 F83E 3008.00 222.25 0.10 3.50 12.00 0.01 0.09 20170923105428
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.50 F83E 3008.00 222.25 0.10 3.50 12.00 0.03 0.09 20170923105428
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.50 F83E 3008.00 222.25 0.10 3.50 12.00 0.01 0.09 20170923105428
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.50 F83E 3008.00 222.25 0.10 3.50 12.00 0.01 0.09 20170923105428
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.50 F83E 3008.00 222.25 0.10 3.50 12.00 0.01 0.09 20170923105429
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.00 F83E 3008.00 222.50 0.10 3.50 12.00 0.01 0.09 20170923105429
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.00 F83E 3008.00 222.25 0.10 3.50 12.00 0.03 0.09 20170923105429
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.00 F83E 3008.00 222.25 0.10 3.50 12.00 0.01 0.09 20170923105429
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.00 F83E 3008.00 222.00 0.10 3.50 12.00 0.01 0.09 20170923105429
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.50 F83E 3008.00 222.25 0.10 3.50 12.00 0.03 0.38 20170923105430
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.50 F83E 3008.00 222.50 0.10 3.50 12.00 0.01 0.38 20170923105430
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.50 F83E 3008.00 222.25 0.10 3.50 12.00 0.01 0.09 20170923105430
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.50 F83E 3008.00 222.25 0.10 3.50 12.00 0.01 0.09 20170923105430
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.00 F83E 3008.00 222.00 0.10 3.50 12.00 0.03 0.09 20170923105430
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.50 F83E 3008.00 222.25 0.10 3.50 12.00 0.01 0.09 20170923105431
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.00 F83E 3008.00 222.25 0.10 3.50 12.00 0.01 0.09 20170923105431
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.00 F83E 3008.00 222.25 0.10 3.50 12.00 0.01 0.38 20170923105431
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.00 F83E 3008.00 222.25 0.10 3.50 12.00 0.01 0.09 20170923105431
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.50 F83E 3008.00 222.50 0.10 3.50 12.00 0.01 0.09 20170923105431
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.50 F83E 3008.00 222.00 0.10 3.50 12.00 0.01 0.38 20170923105431
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.00 F83E 3008.00 222.50 0.10 3.50 12.00 0.03 0.09 20170923105432
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.00 F83E 3008.00 222.50 0.10 3.50 12.00 0.01 0.09 20170923105432
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.00 F83E 3008.00 222.25 0.10 3.50 12.00 0.01 0.09 20170923105432
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.00 F83E 3008.00 222.25 0.10 3.50 12.00 0.01 0.38 20170923105432
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.00 F83E 3008.00 222.00 0.10 3.50 12.00 0.03 0.09 20170923105432
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.00 F83E 3008.00 222.25 0.10 3.50 12.00 0.01 0.09 20170923105433
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.50 F83E 3008.00 222.50 0.10 3.50 12.00 0.01 0.38 20170923105433
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.00 F83E 3008.00 222.25 0.10 3.50 12.00 0.03 0.09 20170923105433
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.50 F83E 3008.00 222.50 0.10 3.50 12.00 0.01 0.09 20170923105433
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.00 F83E 3008.00 222.25 0.10 3.50 12.00 0.01 0.09 20170923105433
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.50 F83E 3008.00 222.25 0.10 3.50 12.00 0.01 0.09 20170923105434
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.00 F83E 3008.00 222.50 0.10 3.50 12.00 0.01 0.09 20170923105434
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.00 F83E 3008.00 222.75 0.10 3.50 12.00 0.03 0.09 20170923105434
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.00 F83E 3008.00 222.75 0.10 3.50 12.00 0.01 0.09 20170923105434
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.50 F83E 3008.00 222.50 0.10 3.50 12.00 0.03 0.09 20170923105434
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.50 F83E 3008.00 222.50 0.10 3.50 12.00 0.01 0.09 20170923105434
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.00 F83E 3008.00 222.75 0.10 3.50 12.00 0.01 0.09 20170923105435
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.00 F83E 3008.00 222.50 0.10 3.50 12.00 0.01 0.38 20170923105435
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.50 F83E 3008.00 222.50 0.10 3.50 12.00 0.03 0.09 20170923105435
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.00 F83E 3008.00 222.25 0.10 3.50 12.00 0.03 0.09 20170923105435
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.50 F83E 3008.00 222.50 0.10 3.50 12.00 0.01 0.09 20170923105435
B0 0002 00 00 00 00 80 FF FF 00 FF 28.00 29.50 F83E 3008.00 222.25 0.10 3.50 12.00 0.01 0.09 20170923105436
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.50 F83E 3008.00 222.50 0.10 3.50 12.00 0.01 0.09 20170923105436
