Address 79 7A 7B 7C 7D 7E 7F 80 81 82 8D 8E 8F 90 88 89 97 8B 8C 96 86 Time
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 225.00 0.10 3.50 12.00 0.01 0.09 0047E7020854 20170928141220
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 224.25 0.10 3.50 12.00 0.03 0.38 0047E902085B 20170928141220
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 224.00 0.10 3.50 12.00 0.01 0.38 0047EC020866 20170928141220
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 224.75 0.10 3.50 12.00 0.03 0.38 0047EE02086D 20170928141220
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 224.50 0.10 3.50 12.00 0.03 0.38 0047F1020878 20170928141221
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 224.00 0.10 3.50 12.00 0.01 0.38 0047F302087F 20170928141221
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 224.75 0.10 3.50 12.00 0.03 0.38 0047F602088A 20170928141221
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 224.00 0.10 3.50 12.00 0.03 0.38 0047F8020892 20170928141221
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 224.00 0.10 3.50 12.00 0.03 0.38 0047FA020899 20170928141221
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 224.50 0.10 3.50 12.00 0.01 0.09 0047FD0208A4 20170928141221
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 224.75 0.10 3.50 12.00 0.03 0.09 0047FF0208AB 20170928141222
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 224.25 0.10 3.50 12.00 0.01 0.09 0048020208B6 20170928141222
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 224.00 0.10 3.50 12.00 0.03 0.38 0048040208BD 20170928141222
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 225.00 0.10 3.50 12.00 0.03 0.09 0048070208C8 20170928141222
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 224.25 0.10 3.50 12.00 0.03 0.09 00480A0208D3 20170928141223
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 224.25 0.10 3.50 12.00 0.03 0.38 00480C0208DB 20170928141223
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 224.75 0.10 3.50 12.00 0.03 0.09 00480F0208E5 20170928141223
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 223.75 0.10 3.50 12.00 0.01 0.09 0048110208ED 20170928141223
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 224.25 0.10 3.50 12.00 0.03 0.38 0048140208F8 20170928141223
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 224.75 0.10 3.50 12.00 0.01 0.38 004817020903 20170928141224
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 224.00 0.10 3.50 12.00 0.03 0.38 00481A02090D 20170928141224
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 224.25 0.10 3.50 12.00 0.03 0.38 00481C020915 20170928141224
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 224.50 0.10 3.50 12.00 0.01 0.38 00481F020920 20170928141224
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 224.00 0.10 3.50 12.00 0.03 0.09 00482202092B 20170928141224
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 224.50 0.10 3.50 12.00 0.03 0.38 004824020932 20170928141225
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 225.00 0.10 3.50 12.00 0.01 0.38 00482702093D 20170928141225
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 224.00 0.10 3.50 12.00 0.03 0.38 004829020944 20170928141225
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 224.25 0.10 3.50 12.00 0.01 0.38 00482C02094F 20170928141225
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 225.00 0.10 3.50 12.00 0.01 0.38 00482E020956 20170928141225
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 224.50 0.10 3.50 12.00 0.01 0.38 004831020961 20170928141226
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 224.50 0.10 3.50 12.00 0.03 0.09 004833020968 20170928141226
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 224.50 0.10 3.50 12.00 0.01 0.38 00483802097B 20170928141226
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 224.75 0.10 3.50 12.00 0.03 0.38 00483E020991 20170928141227
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 224.25 0.10 3.50 12.00 0.01 0.38 00484102099C 20170928141227
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 224.25 0.10 3.50 12.00 0.01 0.38 0048430209A3 20170928141227
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 224.00 0.10 3.50 12.00 0.03 0.09 0048450209AA 20170928141227
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 224.75 0.10 3.50 12.00 0.01 0.09 0048480209B5 20170928141227
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 224.25 0.10 3.50 12.00 0.03 0.38 00484A0209BC 20170928141228
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 224.25 0.10 3.50 12.00 0.03 0.09 00484D0209C8 20170928141228
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 224.25 0.10 3.50 12.00 0.03 0.09 00484F0209CF 20170928141228
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 224.00 0.10 3.50 12.00 0.03 0.09 0048520209DA 20170928141228
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 224.50 0.10 3.50 12.00 0.03 0.09 0048540209E1 20170928141228
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 224.25 0.10 3.50 12.00 0.03 0.09 0048570209EC 20170928141229
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 224.25 0.10 3.50 12.00 0.01 0.09 0048590209F3 20170928141229
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 224.00 0.10 3.50 12.00 0.01 0.38 00485C0209FE 20170928141229
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 223.75 0.10 3.50 12.00 0.01 0.09 00485E020A06 20170928141229
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 224.50 0.10 3.50 12.00 0.03 0.38 004860020A0D 20170928141229
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 224.25 0.10 3.50 12.00 0.01 0.38 004863020A18 20170928141230
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 224.25 0.10 3.50 12.00 0.03 0.38 004865020A1F 20170928141230
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 224.50 0.10 3.50 12.00 0.01 0.38 004868020A2A 20170928141230
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 224.00 0.10 3.50 12.00 0.03 0.09 00486A020A31 20170928141230
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 224.25 0.10 3.50 12.00 0.01 0.38 00486D020A3C 20170928141230
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 224.75 0.10 3.50 12.00 0.03 0.38 00486F020A44 20170928141231
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 224.25 0.10 3.50 12.00 0.03 0.38 004872020A4F 20170928141231
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 224.00 0.10 3.50 12.00 0.01 0.38 004874020A56 20170928141231
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 224.00 0.10 3.50 12.00 0.01 0.38 004876020A5D 20170928141231
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 224.75 0.10 3.50 12.00 0.03 0.09 004879020A68 20170928141231
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 224.50 0.10 3.50 12.00 0.03 0.38 00487B020A6F 20170928141232
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 224.00 0.10 3.50 12.00 0.03 0.38 00487E020A7A 20170928141232
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 224.25 0.10 3.50 12.00 0.03 0.09 004880020A81 20170928141232
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 224.25 0.10 3.50 12.00 0.01 0.38 004883020A8C 20170928141232
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2880 224.25 0.10 3.50 12.00 0.03 0.38 004885020A93 20170928141232
