Address 79 7A 7B 7C 7D 7E 7F 80 81 82 8D 8E 8F 90 88 89 97 8B 8C 96 86 87 Time
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2912 221.75 0.10 3.50 12.00 0.01 0.09 3.000 0.000 20170929084836
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2912 222.00 0.10 3.50 12.00 0.03 0.38 4.000 0.000 20170929084837
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2912 222.00 0.10 3.50 12.00 0.03 0.38 4.000 0.000 20170929084837
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2912 221.50 0.10 3.50 12.00 0.03 0.38 4.000 0.000 20170929084837
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2912 221.50 0.10 3.50 12.00 0.01 0.38 4.000 0.000 20170929084837
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2912 222.00 0.10 3.50 12.00 0.03 0.38 4.000 0.000 20170929084838
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2912 222.00 0.10 3.50 12.00 0.03 0.38 4.000 0.000 20170929084838
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2912 221.75 0.10 3.50 12.00 0.03 0.38 4.000 0.000 20170929084838
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2912 221.75 0.10 3.50 12.00 0.03 0.09 4.000 0.000 20170929084838
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2912 221.75 0.10 3.50 12.00 0.03 0.09 3.000 0.000 20170929084839
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2912 222.00 0.10 3.50 12.00 0.01 0.09 4.000 1.000 20170929084839
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2912 221.50 0.10 3.50 12.00 0.03 0.38 4.000 1.000 20170929084839
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2912 221.75 0.10 3.50 12.00 0.03 0.38 4.000 0.000 20170929084839
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2912 221.50 0.10 3.50 12.00 0.03 0.38 3.000 0.000 20170929084840
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2912 222.00 0.10 3.50 12.00 0.03 0.38 4.000 1.000 20170929084840
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2896 221.75 0.10 3.50 12.00 0.01 0.38 4.000 0.000 20170929084840
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2896 221.75 0.10 3.50 12.00 0.01 0.09 4.000 0.000 20170929084841
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2896 221.75 0.10 3.50 12.00 0.01 0.09 4.000 0.000 20170929084841
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2896 221.75 0.10 3.50 12.00 0.01 0.38 4.000 0.000 20170929084841
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2896 221.75 0.10 3.50 12.00 0.03 0.38 4.000 0.000 20170929084841
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2896 221.75 0.10 3.50 12.00 0.03 0.09 4.000 0.000 20170929084841
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2912 221.75 0.10 3.50 12.00 0.01 0.38 4.000 1.000 20170929084842
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2912 221.50 0.10 3.50 12.00 0.03 0.38 4.000 0.000 20170929084842
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2912 221.50 0.10 3.50 12.00 0.03 0.38 3.000 0.000 20170929084842
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2896 222.00 0.10 3.50 12.00 0.03 0.38 3.000 0.000 20170929084843
