Address 02 30 01 40 42 44 46 48 10 11 12 20 21 22 Time
B0 0000 0000 0316 0000 0640 0680 0680 0680 221.00 0.000 6.000 0.000 0.000 0.000 20170414130201
B0 0000 0000 0316 0000 0640 0680 0680 0680 221.00 0.000 6.000 0.000 0.000 0.000 20170414130201
B0 0000 0000 0316 0000 0640 0680 0680 0680 221.00 0.000 6.000 0.000 0.000 0.000 20170414130201
B0 0000 0000 0316 0000 0640 0680 0680 0680 221.00 0.000 6.000 0.000 0.000 0.000 20170414130201
B0 0000 0000 0316 0000 0640 0680 0680 0680 221.00 0.000 6.000 0.000 0.000 0.000 20170414130202
B0 0000 0000 0316 0000 0640 0680 0680 0680 221.00 0.000 6.000 0.000 0.000 0.000 20170414130202
B0 0000 0000 0316 0000 0640 0680 0680 0680 221.00 0.000 6.000 0.000 0.000 0.000 20170414130202
B0 0000 0000 0316 0000 0640 0680 0680 0680 221.00 0.000 6.000 0.000 0.000 0.000 20170414130202
B0 0000 0000 0316 0000 0640 0680 0680 0680 221.00 0.000 6.000 0.000 0.000 0.000 20170414130202
B0 0000 0000 0316 0000 0640 0680 0680 0680 221.00 0.000 6.000 0.000 0.000 0.000 20170414130202
B0 0000 0000 0316 0000 0640 0680 0680 0680 221.00 0.000 6.000 0.000 0.000 0.000 20170414130202
B0 0000 0000 0316 0000 0640 0680 0680 0680 221.00 0.000 6.000 0.000 0.000 0.000 20170414130202
B0 0000 0000 0316 0000 0640 0680 0680 0680 221.00 0.000 6.000 0.000 0.000 0.000 20170414130202
B0 0000 0000 0316 0000 0640 0680 0680 0680 221.00 0.000 6.000 0.000 0.000 0.000 20170414130203
B0 0000 0000 0316 0000 0640 0680 0680 0680 221.00 0.000 6.000 0.000 0.000 0.000 20170414130203
B0 0000 0000 0316 0000 0640 0680 0680 0680 221.00 0.000 6.000 0.000 0.000 0.000 20170414130203
B0 0000 0000 0316 0000 0640 0680 0680 0680 221.00 0.000 6.000 0.000 0.000 0.000 20170414130203
B0 0000 0000 0316 0000 0640 0680 0680 0680 221.00 0.000 6.000 0.000 0.000 0.000 20170414130203
B0 0000 0000 0316 0000 0640 0680 0680 0680 221.00 0.000 6.000 0.000 0.000 0.000 20170414130203
B0 0000 0000 0316 0000 0640 0680 0680 0680 221.00 0.000 6.000 0.000 0.000 0.000 20170414130203
B0 0000 0000 0316 0000 0640 0680 0680 0680 221.00 0.000 6.000 0.000 0.000 0.000 20170414130203
B0 0000 0000 0316 0000 0640 0680 0680 0680 221.00 0.000 6.000 0.000 0.000 0.000 20170414130203
B0 0000 0000 0316 0000 0640 0680 0680 0680 221.00 0.000 6.000 0.000 0.000 0.000 20170414130204
B0 0000 0000 0316 0000 0640 0680 0680 0680 221.00 0.000 6.000 0.000 0.000 0.000 20170414130204
B0 0000 0000 0316 0000 0640 0680 0680 0680 221.00 0.000 6.000 0.000 0.000 0.000 20170414130204
B0 0000 0000 0316 0000 0640 0680 0680 0680 221.00 0.000 6.000 0.000 0.000 0.000 20170414130204
B0 0000 0000 0316 0000 0640 0680 0680 0680 221.00 0.000 6.000 0.000 0.000 0.000 20170414130204
B0 0000 0000 0316 0000 0640 0680 0680 0680 221.00 0.000 6.000 0.000 0.000 0.000 20170414130204
B0 0000 0000 0316 0000 0640 0680 0680 0680 221.00 0.000 6.000 0.000 0.000 0.000 20170414130204
B0 0000 0000 0316 0000 0640 0680 0680 0680 221.00 0.000 6.000 0.000 0.000 0.000 20170414130204
B0 0000 0000 0316 0000 0640 0680 0680 0680 221.00 0.000 6.000 0.000 0.000 0.000 20170414130205
B0 0000 0000 0316 0000 0640 0680 0680 0680 221.00 0.000 6.000 0.000 0.000 0.000 20170414130205
B0 0000 0000 0316 0000 0640 0680 0680 0680 221.00 0.000 6.000 0.000 0.000 0.000 20170414130205
B0 0000 0000 0316 0000 0640 0680 0680 0680 221.00 0.000 6.000 0.000 0.000 0.000 20170414130205
B0 0000 0000 0316 0000 0640 0680 0680 0680 221.00 0.000 6.000 0.000 0.000 0.000 20170414130205
B0 0000 0000 0316 0000 0640 0680 0680 0680 221.00 0.000 6.000 0.000 0.000 0.000 20170414130205
B0 0000 0000 0316 0000 0640 0680 0680 0680 221.00 0.000 6.000 0.000 0.000 0.000 20170414130205
B0 0000 0000 0316 0000 0640 0680 0680 0680 221.00 0.000 6.000 0.000 0.000 0.000 20170414130205
B0 0000 0000 0316 0000 0640 0680 0680 0680 221.00 0.000 6.000 0.000 0.000 0.000 20170414130205
B0 0000 0000 0316 0000 0640 0680 0680 0680 221.00 0.000 6.000 0.000 0.000 0.000 20170414130206
B0 0000 0000 0316 0000 0640 0680 0680 0680 221.00 0.000 6.000 0.000 0.000 0.000 20170414130206
B0 0000 0000 0316 0000 0640 0680 0680 0680 221.00 0.000 6.000 0.000 0.000 0.000 20170414130206
B0 0000 0000 0316 0000 0640 0680 0680 0680 221.00 0.000 6.000 0.000 0.000 0.000 20170414130206
B0 0000 0000 0316 0000 0640 0680 0680 0680 221.00 0.000 6.000 0.000 0.000 0.000 20170414130206
B0 0000 0000 0316 0000 0640 0680 0680 0680 221.00 0.000 6.000 0.000 0.000 0.000 20170414130206
B0 0000 0000 0316 0000 0640 0680 0680 0680 221.00 0.000 6.000 0.000 0.000 0.000 20170414130206
B0 0000 0000 0316 0000 0640 0680 0680 0680 221.00 0.000 6.000 0.000 0.000 0.000 20170414130206
B0 0000 0000 0316 0000 0640 0680 0680 0680 221.00 0.000 6.000 0.000 0.000 0.000 20170414130207
B0 0000 0000 0316 0000 0640 0680 0680 0680 221.00 0.000 6.000 0.000 0.000 0.000 20170414130207
B0 0000 0000 0316 0000 0640 0680 0680 0680 221.00 0.000 6.000 0.000 0.000 0.000 20170414130207
B0 0000 0000 0316 0000 0640 0680 0680 0680 220.00 0.000 6.000 0.000 0.000 0.000 20170414130207
B0 000B 0000 0014 0000 0640 0680 0680 0680 221.00 0.000 6.000 0.000 0.000 0.000 20170414130207
B0 000B 0000 0014 0000 0640 0680 0680 0680 267.00 0.000 0.000 0.000 0.000 0.000 20170414130207
B0 000B 0000 0010 0000 0640 0680 0680 0680 0.00 0.000 0.000 0.000 0.000 0.000 20170414130207
B0 000B 0000 0010 0000 0640 0680 0680 0680 0.00 0.000 0.000 0.000 0.000 0.000 20170414130207
B0 000B 0000 0010 0000 0640 0680 0680 0680 0.00 0.000 0.000 0.000 0.000 0.000 20170414130207
B0 000B 0000 0010 0000 0680 0680 06C0 0680 0.00 0.000 0.000 0.000 0.000 0.000 20170414130208
B0 000B 0000 0010 0000 0680 0680 0680 0680 0.00 0.000 0.000 0.000 0.000 0.000 20170414130208
B0 000B 0000 0010 0000 0680 0680 0680 0680 0.00 0.000 0.000 0.000 0.000 0.000 20170414130208
B0 000B 0000 0010 0000 0680 0680 0680 0680 0.00 0.000 0.000 0.000 0.000 0.000 20170414130208
B0 000B 0000 0010 0000 0680 0680 06C0 0680 0.00 0.000 0.000 0.000 0.000 0.000 20170414130208
B0 000B 0000 0010 0000 0680 0680 0680 0680 0.00 0.000 0.000 0.000 0.000 0.000 20170414130208
B0 000B 0000 0010 0000 0680 0680 0680 0680 0.00 0.000 0.000 0.000 0.000 0.000 20170414130208
B0 000B 0000 0010 0000 0680 0680 06C0 0680 0.00 0.000 0.000 0.000 0.000 0.000 20170414130208
B0 000B 0000 0010 0000 0680 0680 06C0 0680 0.00 0.000 0.000 0.000 0.000 0.000 20170414130209
B0 000B 0000 0010 0000 0680 0680 06C0 0680 0.00 0.000 0.000 0.000 0.000 0.000 20170414130209
B0 000B 0000 0010 0000 0680 0680 06C0 0680 0.00 0.000 0.000 0.000 0.000 0.000 20170414130209
B0 000B 0000 0010 0000 0680 0680 0680 0680 0.00 0.000 0.000 0.000 0.000 0.000 20170414130209
B0 000B 0000 0010 0000 0680 0680 0680 0680 0.00 0.000 0.000 0.000 0.000 0.000 20170414130209
B0 000B 0000 0010 0000 0680 0680 06C0 0680 0.00 0.000 0.000 0.000 0.000 0.000 20170414130209
B0 000B 0000 0010 0000 0680 0680 0680 0680 0.00 0.000 0.000 0.000 0.000 0.000 20170414130209
B0 000B 0000 0010 0000 0680 0680 0680 0680 0.00 0.000 0.000 0.000 0.000 0.000 20170414130209
B0 000B 0000 0010 0000 0680 0680 0680 0680 0.00 0.000 0.000 0.000 0.000 0.000 20170414130209
B0 000B 0000 0010 0000 0680 0680 06C0 0680 0.00 0.000 0.000 0.000 0.000 0.000 20170414130210
B0 000B 0000 0010 0000 0680 0680 0680 0680 0.00 0.000 0.000 0.000 0.000 0.000 20170414130210
B0 000B 0000 0010 0000 0680 0680 0680 0680 0.00 0.000 0.000 0.000 0.000 0.000 20170414130210
B0 000B 0000 0010 0000 0680 0680 0680 0680 0.00 0.000 0.000 0.000 0.000 0.000 20170414130210
B0 000B 0000 0010 0000 0680 0680 06C0 0680 0.00 0.000 0.000 0.000 0.000 0.000 20170414130210
B0 000B 0000 0010 0000 0680 0680 06C0 0680 0.00 0.000 0.000 0.000 0.000 0.000 20170414130210
B0 000B 0000 0010 0000 0680 0680 0680 0680 0.00 0.000 0.000 0.000 0.000 0.000 20170414130210
B0 000B 0000 0010 0000 0680 0680 0680 0680 0.00 0.000 0.000 0.000 0.000 0.000 20170414130210
B0 000B 0000 0010 0000 0680 0680 06C0 0680 0.00 0.000 0.000 0.000 0.000 0.000 20170414130211
B0 000B 0000 0010 0000 0680 0680 06C0 0680 0.00 0.000 0.000 0.000 0.000 0.000 20170414130211
B0 000B 0000 0010 0000 0680 0680 06C0 0680 0.00 0.000 0.000 0.000 0.000 0.000 20170414130211
B0 000B 0000 0010 0000 0680 0680 06C0 0680 0.00 0.000 0.000 0.000 0.000 0.000 20170414130211
B0 000B 0000 0010 0000 0680 0680 06C0 0680 0.00 0.000 0.000 0.000 0.000 0.000 20170414130211
B0 000B 0000 0010 0000 0680 0680 06C0 0680 0.00 0.000 0.000 0.000 0.000 0.000 20170414130211
B0 000B 0000 0010 0000 0680 0680 06C0 0680 0.00 0.000 0.000 0.000 0.000 0.000 20170414130211
B0 000B 0000 0010 0000 0680 0680 06C0 0680 0.00 0.000 0.000 0.000 0.000 0.000 20170414130211
B0 000B 0000 0010 0000 0680 0680 06C0 0680 0.00 0.000 0.000 0.000 0.000 0.000 20170414130211
B0 000B 0000 0010 0000 0680 0680 06C0 0680 0.00 0.000 0.000 0.000 0.000 0.000 20170414130212
B0 000B 0000 0010 0000 0680 0680 06C0 0680 0.00 0.000 0.000 0.000 0.000 0.000 20170414130212
