Address 79 7A 7B 7C 7D 7E 7F 80 81 82 8D 8E 8F 90 Time
B0 0843 00 00 00 00 80 FF FF 00 FF F83A F83B F83F 20F9 20170913171340
B0 0843 00 00 00 00 80 FF FF 00 FF F83A F83B F83F 20F9 20170913171342
B0 0843 00 00 00 00 80 FF FF 00 FF F83A F83A F83F 20F9 20170913171343
B0 0843 00 00 00 00 80 FF FF 00 FF F83A F83B F83F 20F9 20170913171344
B0 0843 00 00 00 00 80 FF FF 00 FF F83A F83B F83F 20F9 20170913171345
B0 0843 00 00 00 00 80 FF FF 00 FF F83A F83B F83F 20FA 20170913171346
B0 0843 00 00 00 00 80 FF FF 00 FF F83A F83B F83F 20F9 20170913171347
B0 0843 00 00 00 00 80 FF FF 00 FF F83A F83B F83F 20F9 20170913171349
B0 0843 00 00 00 00 80 FF FF 00 FF F83A F83A F83F 20FA 20170913171350
B0 0843 00 00 00 00 80 FF FF 00 FF F83A F83B F83F 20F9 20170913171351
B0 0843 00 00 00 00 80 FF FF 00 FF F83A F83B F83F 20F9 20170913171351
B0 0843 00 00 00 00 80 FF FF 00 FF F83A F83B F83F 20F9 20170913171351
B0 0843 00 00 00 00 80 FF FF 00 FF F83A F83B F83F 20F9 20170913171352
B0 0843 
