Address 79 7A 7B 7C 7D 7E 7F 80 81 82 8D 8E 8F 90 Time
B0 0843 00 00 00 00 80 FF FF 00 FF F834 F837 F837 20FC 20170914091204
B0 0843 00 00 00 00 80 FF FF 00 FF F834 F836 F837 20FC 20170914091204
B0 0843 00 00 00 00 80 FF FF 00 FF F834 F836 F837 20FC 20170914091204
B0 0843 00 00 00 00 80 FF FF 00 FF F834 F836 F837 20FC 20170914091204
B0 0843 00 00 00 00 80 FF FF 00 FF F834 F836 F837 20FC 20170914091204
B0 0843 00 00 00 00 80 FF FF 00 FF F834 F836 F837 20FC 20170914091204
B0 0843 00 00 00 00 80 FF FF 00 FF F834 F836 F837 20FC 20170914091204
B0 0843 00 00 00 00 80 FF FF 00 FF F834 F836 F837 20FC 20170914091204
B0 0843 00 00 00 00 80 FF FF 00 FF F834 F836 F837 20FC 20170914091205
B0 0843 00 00 00 00 80 FF FF 00 FF F834 F836 F837 20FC 20170914091205
B0 0843 00 00 00 00 80 FF FF 00 FF F834 F836 F837 20FB 20170914091205
B0 0843 00 00 00 00 80 FF FF 00 FF F834 F836 F837 20FB 20170914091205
B0 0843 00 00 00 00 80 FF FF 00 FF F834 F836 F837 20FB 20170914091205
B0 0843 00 00 00 00 80 FF FF 00 FF F834 F836 F837 20FB 20170914091205
B0 0843 00 00 00 00 80 FF FF 00 FF F834 F836 F837 20FB 20170914091205
B0 0843 00 00 00 00 80 FF FF 00 FF F834 F836 F837 20FB 20170914091205
B0 0843 00 00 00 00 80 FF FF 00 FF F834 F836 F837 20FB 20170914091206
B0 0843 00 00 00 00 80 FF FF 00 FF F834 F836 F837 20FB 20170914091206
B0 0843 00 00 00 00 80 FF FF 00 FF F834 F836 F837 20FB 20170914091206
B0 0843 00 00 00 00 80 FF FF 00 FF F834 F836 F837 20FA 20170914091206
B0 0843 00 00 00 00 80 FF FF 00 FF F834 F836 F837 20FA 20170914091206
B0 0843 00 00 00 00 80 FF FF 00 FF F834 F836 F837 20FA 20170914091206
B0 0843 00 00 00 00 80 FF FF 00 FF F834 F836 F837 20FA 20170914091206
B0 0843 00 00 00 00 80 FF FF 00 FF F834 F836 F837 20FA 20170914091206
B0 0843 00 00 00 00 80 FF FF 00 FF F834 F836 F837 20FA 20170914091207
B0 0843 00 00 00 00 80 FF FF 00 FF F834 F836 F837 20F9 20170914091207
B0 0843 00 00 00 00 80 FF FF 00 FF F834 F836 F837 20F9 20170914091207
B0 0843 00 00 00 00 80 FF FF 00 FF F834 F836 F837 20F9 20170914091207
B0 0843 00 00 00 00 80 FF FF 00 FF F834 F837 F837 20F9 20170914091207
B0 0843 00 00 00 00 80 FF FF 00 FF F834 F836 F837 20F9 20170914091207
B0 0843 00 00 00 00 80 FF FF 00 FF F834 F836 F837 20F9 20170914091207
B0 0843 00 00 00 00 80 FF FF 00 FF F834 F836 F837 20F9 20170914091207
B0 0843 00 00 00 00 80 FF FF 00 FF F834 F836 F837 20F9 20170914091208
B0 0843 00 00 00 00 80 FF FF 00 FF F834 F836 F837 20F9 20170914091208
B0 0843 00 00 00 00 80 FF FF 00 FF F834 F836 F837 20F9 20170914091208
B0 0843 00 00 00 00 80 FF FF 00 FF F834 F836 F837 20F9 20170914091208
B0 0843 00 00 00 00 80 FF FF 00 FF F834 F836 F837 20F9 20170914091208
B0 0843 00 00 00 00 80 FF FF 00 FF F834 F836 F837 20F8 20170914091208
B0 0843 00 00 00 00 80 FF FF 00 FF F834 F836 F837 20F8 20170914091208
B0 0843 00 00 00 00 80 FF FF 00 FF F834 F836 F837 20F8 20170914091208
B0 0843 00 00 00 00 80 FF FF 00 FF F834 F837 F837 20F8 20170914091209
B0 284B 00 00 38 00 80 FF FF 00 FF F834 F836 F837 20F8 20170914091209
B0 284B 00 00 38 00 80 FF FF 00 FF F834 F837 F837 20F8 20170914091209
B0 284B 00 00 38 00 80 FF FF 00 FF F834 F836 F837 20F8 20170914091209
B0 284B 00 00 38 00 80 FF FF 00 FF F834 F836 F837 20F8 20170914091209
B0 284B 00 00 38 00 80 FF FF 00 FF F834 F836 F837 20F8 20170914091209
B0 284B 00 00 38 00 80 FF FF 00 FF F834 F837 F837 20F8 20170914091209
B0 284B 00 00 38 00 80 FF FF 00 FF F834 F836 F837 20F8 20170914091209
B0 284B 00 00 38 00 80 FF FF 00 FF F834 F836 F836 20F8 20170914091210
B0 284B 00 00 38 00 80 FF FF 00 FF F834 F836 F836 20F8 20170914091210
B0 284B 00 00 38 00 80 FF FF 00 FF F834 F836 F836 20F8 20170914091210
B0 284B 00 00 38 00 80 FF FF 00 FF F834 F836 F836 20F8 20170914091210
B0 284B 00 00 38 00 80 FF FF 00 FF F834 F836 F836 20F9 20170914091210
B0 284B 00 00 38 00 80 FF FF 00 FF F834 F836 F836 20F9 20170914091210
B0 284B 00 00 38 00 80 FF FF 00 FF F834 F836 F836 20F9 20170914091210
B0 284B 00 00 38 00 80 FF FF 00 FF F834 F837 F836 20F9 20170914091210
B0 284B 00 00 38 00 80 FF FF 00 FF F834 F836 F836 20F9 20170914091211
B0 284B 00 00 38 00 80 FF FF 00 FF F834 F836 F835 20F9 20170914091211
B0 284B 00 00 38 00 80 FF FF 00 FF F834 F836 F835 20F9 20170914091211
B0 284B 00 00 38 00 80 FF FF 00 FF F834 F836 F835 20F9 20170914091211
B0 284B 00 00 38 00 80 FF FF 00 FF F834 F836 F835 20F9 20170914091211
B0 284B 00 00 38 00 80 FF FF 00 FF F834 F836 F835 20F9 20170914091211
B0 284B 00 00 38 00 80 FF FF 00 FF F834 F836 F835 20F9 20170914091211
B0 284B 00 00 38 00 80 FF FF 00 FF F834 F836 F835 20F9 20170914091212
B0 284B 00 00 38 00 80 FF FF 00 FF F834 F836 F835 20F9 20170914091212
B0 284B 00 00 38 00 80 FF FF 00 FF F834 F836 F834 20F9 20170914091212
B0 284B 00 00 38 00 80 FF FF 00 FF F834 F836 F834 20F9 20170914091212
B0 284B 00 00 38 00 80 FF FF 00 FF F834 F836 F834 20F9 20170914091212
B0 284B 00 00 38 00 80 FF FF 00 FF F834 F836 F834 20F9 20170914091212
B0 284B 00 00 38 00 80 FF FF 00 FF F834 F836 F834 20F9 20170914091212
B0 284B 00 00 38 00 80 FF FF 00 FF F834 F836 F834 20F9 20170914091212
B0 284B 00 00 38 00 80 FF FF 00 FF F834 F836 F834 20F9 20170914091213
B0 284B 00 00 38 00 80 FF FF 00 FF F834 F836 F834 20F9 20170914091213
B0 284B 00 00 38 00 80 FF FF 00 FF F834 F836 F834 20F9 20170914091213
B0 284B 00 00 38 00 80 FF FF 00 FF F834 F836 F834 20F9 20170914091213
B0 284B 00 00 38 00 80 FF FF 00 FF F834 F836 F834 20F9 20170914091213
B0 284B 00 00 38 00 80 FF FF 00 FF F834 F836 F834 20F9 20170914091213
B0 284B 00 00 38 00 80 FF FF 00 FF F834 F836 F834 20F9 20170914091213
B0 284B 00 00 38 00 80 FF FF 00 FF F834 F836 F834 20F9 20170914091213
B0 284B 00 00 38 00 80 FF FF 00 FF F834 F836 F834 20F9 20170914091214
B0 284B 00 00 38 00 80 FF FF 00 FF F834 F836 F834 20F9 20170914091214
B0 284B 00 00 38 00 80 FF FF 00 FF F834 F836 F834 20F9 20170914091214
B0 284B 00 00 38 00 80 FF FF 00 FF F834 F836 F834 20F9 20170914091214
B0 284B 00 00 38 00 80 FF FF 00 FF F834 F836 F834 20F9 20170914091214
B0 284B 00 00 38 00 80 FF FF 00 FF F834 F836 F834 20F9 20170914091214
B0 284B 00 00 38 00 80 FF FF 00 FF F834 F836 F834 20F9 20170914091214
B0 284B 00 00 38 00 80 FF FF 00 FF F834 F836 F834 20F9 20170914091214
B0 284B 00 00 38 00 80 FF FF 00 FF F834 F836 F834 20FA 20170914091215
B0 284B 00 00 38 00 80 FF FF 00 FF F834 F836 F834 20FA 20170914091215
B0 284B 00 00 38 00 80 FF FF 00 FF F834 F836 F834 20FA 20170914091215
B0 284B 00 00 38 00 80 FF FF 00 FF F834 F836 F834 20FA 20170914091215
B0 284B 00 00 38 00 80 FF FF 00 FF F834 F836 F834 20FA 20170914091215
