Address 79 7A 7B 7C 7D 7E 7F 80 81 82 8D 8E 8F 90 Time
B0 0000 00 00 00 00 00 FF FF 00 FF F838 F839 F83A 20BC 20170922085317
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F839 F83A 20BC 20170922085317
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F839 F83A 20BB 20170922085317
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F839 F83A 20BB 20170922085318
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F839 F83A 20BB 20170922085318
B0 0002 00 00 00 00 80 FF FF 00 FF F837 F839 F83A 20BB 20170922085318
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F839 F83A 20BB 20170922085318
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F839 F83A 20BB 20170922085318
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F839 F83A 20BB 20170922085318
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F83A F83A 20BB 20170922085318
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F83A F83A 20BB 20170922085318
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F839 F83A 20BB 20170922085319
B0 0002 00 00 00 00 80 FF FF 00 FF F837 F839 F83A 20BB 20170922085319
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F839 F83A 20BB 20170922085319
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F839 F83A 20BB 20170922085319
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F839 F83A 20BB 20170922085319
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F839 F83A 20BB 20170922085319
B0 0002 00 00 00 00 80 FF FF 00 FF F837 F839 F83A 20BB 20170922085319
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F839 F83A 20BB 20170922085319
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F839 F83A 20BB 20170922085320
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F839 F83A 20BB 20170922085320
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F839 F83A 20BB 20170922085320
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F839 F83A 20BB 20170922085320
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F839 F83A 20BB 20170922085320
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F839 F83A 20BB 20170922085320
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F839 F83A 20BB 20170922085320
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F839 F83A 20BB 20170922085320
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F839 F83A 20BB 20170922085321
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F839 F83A 20BB 20170922085321
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F839 F83A 20BB 20170922085321
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F839 F83A 20BB 20170922085321
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F839 F83A 20BB 20170922085321
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F839 F83A 20BB 20170922085321
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F839 F83A 20BB 20170922085321
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F839 F83A 20BB 20170922085321
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F839 F83A 20BB 20170922085322
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F839 F83A 20BB 20170922085322
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F839 F83A 20BB 20170922085322
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F839 F83A 20BB 20170922085322
