Address 79 7A 7B 7C 7D 7E 7F 80 81 82 8D 8E 8F 90 88 89 97 8B 8C 96 86 Time
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2864 229.00 0.10 3.50 12.00 0.01 0.38 0.000 20170928174556
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2864 229.00 0.10 3.50 12.00 0.01 0.38 0.000 20170928174557
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2864 229.00 0.10 3.50 12.00 0.03 0.38 0.000 20170928174557
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2864 228.75 0.10 3.50 12.00 0.03 0.38 0.000 20170928174558
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2864 228.75 0.10 3.50 12.00 0.03 0.38 0.000 20170928174559
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2864 229.00 0.10 3.50 12.00 0.03 0.38 0.000 20170928174600
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2864 229.00 0.10 3.50 12.00 0.01 0.09 0.000 20170928174600
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2864 228.75 0.10 3.50 12.00 0.03 0.38 0.000 20170928174601
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2864 229.00 0.10 3.50 12.00 0.03 0.38 0.000 20170928174601
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2864 228.75 0.10 3.50 12.00 0.03 0.38 0.000 20170928174602
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2864 229.00 0.10 3.50 12.00 0.03 0.38 1.000 20170928174602
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2864 228.75 0.10 3.50 12.00 0.03 0.38 0.000 20170928174603
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2864 229.25 0.10 3.50 12.00 0.03 0.38 0.000 20170928174603
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2864 228.75 0.10 3.50 12.00 0.01 0.09 0.000 20170928174604
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2864 229.00 0.10 3.50 12.00 0.03 0.38 0.000 20170928174605
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2864 229.00 0.10 3.50 12.00 0.01 0.09 0.000 20170928174610
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2864 229.25 0.10 3.50 12.00 0.03 0.38 0.000 20170928174612
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2864 229.25 0.10 3.50 12.00 0.03 0.38 0.000 20170928174614
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2864 229.25 0.10 3.50 12.00 0.03 0.09 0.000 20170928174617
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2864 229.25 0.10 3.50 12.00 0.01 0.38 0.000 20170928174617
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2864 229.00 0.10 3.50 12.00 0.01 0.38 1.000 20170928174618
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2864 229.50 0.10 3.50 12.00 0.03 0.38 0.000 20170928174619
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2864 229.50 0.10 3.50 12.00 0.03 0.38 0.000 20170928174620
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2864 229.25 0.10 3.50 12.00 0.03 0.38 0.000 20170928174622
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2864 229.00 0.10 3.50 12.00 0.03 0.09 0.000 20170928174623
