Address 02 30 01 40 42 44 46 48 10 11 12 20 21 22 Time
B0 0000 0000 0316 0000 06C0 06C0 06C0 0700 222.00 0.000 6.000 0.000 0.000 0.000 20170415113941
B0 0000 0000 0316 0000 06C0 06C0 06C0 0700 222.00 0.000 6.000 0.000 0.000 0.000 20170415113941
B0 0000 0000 0316 0000 06C0 06C0 06C0 0700 222.00 0.000 6.000 0.000 0.000 0.000 20170415113941
B0 0000 0000 0316 0000 06C0 06C0 06C0 0700 222.00 0.000 6.000 0.000 0.000 0.000 20170415113941
B0 0000 0000 0316 0000 06C0 06C0 06C0 0700 222.00 0.000 6.000 0.000 0.000 0.000 20170415113941
B0 0000 0000 0316 0000 06C0 06C0 06C0 0700 222.00 0.000 6.000 0.000 0.000 0.000 20170415113942
B0 0000 0000 0316 0000 06C0 06C0 06C0 0700 222.00 0.000 6.000 0.000 0.000 0.000 20170415113942
B0 0000 0000 0316 0000 06C0 06C0 06C0 0700 222.00 0.000 6.000 0.000 0.000 0.000 20170415113942
B0 0000 0000 0316 0000 06C0 06C0 06C0 0700 222.00 0.000 6.000 0.000 0.000 0.000 20170415113942
B0 0000 0000 0316 0000 06C0 06C0 06C0 0700 222.00 0.000 6.000 0.000 0.000 0.000 20170415113942
B0 0000 0000 0316 0000 06C0 06C0 06C0 0700 222.00 0.000 6.000 0.000 0.000 0.000 20170415113942
B0 0000 0000 0316 0000 06C0 06C0 06C0 0700 222.00 0.000 6.000 0.000 0.000 0.000 20170415113943
B0 0000 0000 0316 0000 06C0 06C0 06C0 0700 222.00 0.000 6.000 0.000 0.000 0.000 20170415113943
B0 0000 0000 0316 0000 06C0 06C0 06C0 0700 222.00 0.000 6.000 0.000 0.000 0.000 20170415113943
B0 0000 0000 0316 0000 06C0 06C0 06C0 0700 222.00 0.000 6.000 0.000 0.000 0.000 20170415113943
B0 0000 0000 0316 0000 06C0 06C0 06C0 0700 222.00 0.000 6.000 0.000 0.000 0.000 20170415113943
B0 0000 0000 0316 0000 06C0 06C0 06C0 0700 222.00 0.000 6.000 0.000 0.000 0.000 20170415113943
B0 0000 0000 0316 0000 06C0 06C0 06C0 0700 222.00 0.000 6.000 0.000 0.000 0.000 20170415113943
B0 0000 0000 0316 0000 06C0 06C0 06C0 0700 222.00 0.000 6.000 0.000 0.000 0.000 20170415113944
B0 0000 0000 0316 0000 06C0 06C0 06C0 0700 222.00 0.000 6.000 0.000 0.000 0.000 20170415113944
B0 0000 0000 0316 0000 06C0 06C0 06C0 0700 222.00 0.000 6.000 0.000 0.000 0.000 20170415113944
B0 0000 0000 0316 0000 06C0 06C0 06C0 0700 222.00 0.000 6.000 0.000 0.000 0.000 20170415113944
B0 0000 0000 0316 0000 06C0 06C0 06C0 0700 222.00 0.000 6.000 0.000 0.000 0.000 20170415113944
B0 0000 0000 0316 0000 06C0 06C0 06C0 0700 222.00 0.000 6.000 0.000 0.000 0.000 20170415113944
B0 0000 0000 0316 0000 06C0 06C0 06C0 0700 222.00 0.000 6.000 0.000 0.000 0.000 20170415113944
B0 0000 0000 0316 0000 06C0 06C0 06C0 0700 222.00 0.000 6.000 0.000 0.000 0.000 20170415113945
B0 0000 0000 0316 0000 06C0 06C0 06C0 0700 222.00 0.000 6.000 0.000 0.000 0.000 20170415113945
B0 0000 0000 0316 0000 06C0 06C0 06C0 0700 222.00 0.000 6.000 0.000 0.000 0.000 20170415113945
B0 0000 0000 0316 0000 06C0 06C0 06C0 0700 222.00 0.000 6.000 0.000 0.000 0.000 20170415113945
B0 0000 0000 0316 0000 06C0 06C0 06C0 0700 222.00 0.000 6.000 0.000 0.000 0.000 20170415113945
B0 0000 0000 0316 0000 06C0 06C0 06C0 0700 222.00 0.000 6.000 0.000 0.000 0.000 20170415113945
B0 0000 0000 0316 0000 06C0 06C0 06C0 0700 222.00 0.000 6.000 0.000 0.000 0.000 20170415113945
B0 0000 0000 0316 0000 06C0 06C0 06C0 0700 222.00 0.000 6.000 0.000 0.000 0.000 20170415113946
B0 0000 0000 0316 0000 06C0 06C0 06C0 0700 222.00 0.000 6.000 0.000 0.000 0.000 20170415113946
B0 0000 0000 0316 0000 06C0 06C0 06C0 0700 222.00 0.000 6.000 0.000 0.000 0.000 20170415113946
B0 0000 0000 0316 0000 06C0 06C0 06C0 0700 222.00 0.000 6.000 0.000 0.000 0.000 20170415113946
B0 0000 0000 0316 0000 06C0 06C0 06C0 0700 222.00 0.000 6.000 0.000 0.000 0.000 20170415113946
B0 0000 0000 0316 0000 06C0 06C0 06C0 0700 222.00 0.000 6.000 0.000 0.000 0.000 20170415113946
B0 0000 0000 0316 0000 06C0 06C0 06C0 0700 222.00 0.000 6.000 0.000 0.000 0.000 20170415113947
B0 0000 0000 0316 0000 06C0 06C0 06C0 0700 222.00 0.000 6.000 0.000 0.000 0.000 20170415113947
B0 0000 0000 0316 0000 06C0 06C0 06C0 0700 222.00 0.000 6.000 0.000 0.000 0.000 20170415113947
B0 0000 0000 0316 0000 06C0 06C0 06C0 0700 222.00 0.000 6.000 0.000 0.000 0.000 20170415113947
B0 0000 0000 0316 0000 06C0 06C0 06C0 0700 222.00 0.000 6.000 0.000 0.000 0.000 20170415113947
B0 0000 0000 0316 0000 06C0 06C0 06C0 0700 222.00 0.000 6.000 0.000 0.000 0.000 20170415113947
B0 0000 0000 0316 0000 06C0 06C0 06C0 0700 222.00 0.000 6.000 0.000 0.000 0.000 20170415113947
B0 0000 0000 0316 0000 06C0 06C0 06C0 0700 222.00 0.000 6.000 0.000 0.000 0.000 20170415113948
B0 0000 0000 0316 0000 06C0 06C0 06C0 0700 222.00 0.000 6.000 0.000 0.000 0.000 20170415113948
B0 0000 0000 0316 0000 06C0 06C0 06C0 0700 222.00 0.000 6.000 0.000 0.000 0.000 20170415113948
B0 0000 0000 0316 0000 06C0 06C0 06C0 0700 222.00 0.000 6.000 0.000 0.000 0.000 20170415113948
B0 0000 0000 0316 0000 06C0 06C0 06C0 0700 222.00 0.000 6.000 0.000 0.000 0.000 20170415113948
B0 0000 0000 0316 0000 06C0 06C0 06C0 0700 222.00 0.000 6.000 0.000 0.000 0.000 20170415113948
B0 0000 0000 0316 0000 06C0 06C0 06C0 0700 222.00 0.000 6.000 0.000 0.000 0.000 20170415113948
B0 0000 0000 0316 0000 06C0 06C0 06C0 0700 222.00 0.000 6.000 0.000 0.000 0.000 20170415113949
B0 000B 0000 0014 0000 06C0 06C0 06C0 0700 314.00 0.000 6.000 0.000 0.000 0.000 20170415113949
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 259.00 0.000 6.000 0.000 0.000 0.000 20170415113949
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113949
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113949
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113949
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113949
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113950
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113950
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113950
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113950
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113950
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113950
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113951
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113951
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113951
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113951
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113951
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113951
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113951
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113952
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113952
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113952
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113952
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113952
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113952
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113952
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113953
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113953
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113953
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113953
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113953
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113953
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113953
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113954
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113954
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113954
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113954
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113954
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113954
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113954
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113955
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113955
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113955
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113955
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113955
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113955
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113955
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113956
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113956
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113956
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113956
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113956
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113956
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113956
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113957
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113957
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113957
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113957
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113957
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113957
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113957
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113958
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113958
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113958
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113958
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113958
B0 000B 0000 0010 0000 06C0 06C0 06C0 0700 0.00 0.000 0.000 0.000 0.000 0.000 20170415113958
